Datum;CycleCounter;SE884;SE885;SE888;Spannung;Temp_884;Temp_885;Temp_888;MC35i
2021-01-01 00:00:00;3;3220,825;3969,285;2116,779;12,76;150;-1,6;150;0
2021-01-01 00:15:00;0;3220,847;3968,239;2117,839;12,74;150;-1,59;150;0
2021-01-01 00:30:00;1;3220,852;3967,923;2118,468;12,76;150;-1,63;150;0
2021-01-01 00:45:00;2;3220,761;3968,031;2117,317;12,76;150;-1,69;150;0
2021-01-01 01:00:00;3;3220,317;3969,174;2117,496;12,75;150;-1,74;150;0
2021-01-01 01:15:00;0;3220,197;3971,554;2119,228;12,73;150;-1,63;150;-1
2021-01-01 01:30:00;1;3220,172;3972,452;2119,034;12,71;150;-1,55;150;-1
2021-01-01 01:45:00;2;3220,025;3972,435;2121,137;12,71;150;-1,84;150;-1
2021-01-01 02:00:00;3;3219,829;3973,836;2124,945;12,71;150;-1,88;150;-1
2021-01-01 02:15:00;0;3219,576;3975,203;2128,721;12,69;150;-1,83;150;-1
2021-01-01 02:30:00;1;3219,586;3976,339;2128,378;12,7;150;-1,69;150;-1
2021-01-01 02:45:00;2;3219,507;3978,059;2125,851;12,71;150;-1,53;150;-1
2021-01-01 03:00:00;3;3219,573;3977,507;2123,456;12,7;150;-1,39;150;-1
2021-01-01 03:15:00;0;3219,406;3976,531;2121,427;12,69;150;-1,32;150;-1
2021-01-01 03:30:00;1;3219,419;3977,178;2121,211;12,7;150;-1,26;150;-1
2021-01-01 03:45:00;2;3219,11;3977,892;2120,757;12,7;150;-1,14;150;-1
2021-01-01 04:00:00;3;3219,07;3979,006;2120,771;12,7;150;-1,1;150;-1
2021-01-01 04:15:00;0;3219,088;3979,207;2120,769;12,69;150;-1,06;150;-1
2021-01-01 04:30:00;1;3219,075;3978,655;2121,063;12,7;150;-1;150;-1
2021-01-01 04:45:00;2;3218,859;3977,018;2120,838;12,7;150;-1,03;150;-1
2021-01-01 05:00:00;3;3219,019;3977,804;2120,74;12,7;150;-1,08;150;-1
2021-01-01 05:15:00;0;3218,923;3978,513;2120,168;12,68;150;-1,21;150;-1
2021-01-01 05:30:00;1;3218,791;3978,196;2119,608;12,7;150;-1,41;150;-1
2021-01-01 05:45:00;2;3218,783;3977,74;2120,099;12,7;150;-1,58;150;-1
2021-01-01 06:00:00;3;3218,612;3976,783;2120,19;12,7;150;-1,56;150;-1
2021-01-01 06:15:00;0;3218,376;3975,75;2118,978;12,68;150;-1,47;150;-1
2021-01-01 06:30:00;1;3218,241;3976,896;2118,691;12,7;150;-1,4;150;-1
2021-01-01 06:45:00;2;3218,241;3976,732;2118,382;12,7;150;-1,36;150;-1
2021-01-01 07:00:00;3;3218,32;3977,065;2119,169;12,7;150;-1,42;150;-1
2021-01-01 07:15:00;0;3218,192;3974,955;2119,498;12,68;150;-1,34;150;-1
2021-01-01 07:30:00;1;3218,077;3974,754;2118,571;12,69;150;-1,26;150;-1
2021-01-01 07:45:00;2;3217,949;3974,074;2118,325;12,69;150;-1,23;150;-1
2021-01-01 08:00:00;3;3217,979;3973;2118,22;12,68;150;-1,16;150;-1
2021-01-01 08:15:00;0;3217,824;3972,879;2117,628;12,67;150;-1,06;150;-1
2021-01-01 08:30:00;1;3217,768;3972,278;2118,188;12,68;150;-1,1;150;-1
2021-01-01 08:45:00;2;3218,072;3966,625;2118,131;12,68;150;-0,77;150;-1
2021-01-01 09:00:00;3;3217,991;3959,254;2117,974;12,68;150;-0,54;150;-1
2021-01-01 09:15:00;0;3217,9;3962,014;2124,442;12,66;150;-0,29;150;-1
2021-01-01 09:30:00;1;3218,307;3961,475;2131,717;12,68;150;-0,08;150;-1
2021-01-01 09:45:00;2;3218,42;3959,674;2126,501;12,68;150;0,03;150;-1
2021-01-01 10:00:00;3;3218,518;3958,395;2122,462;12,67;150;0,11;150;-1
2021-01-01 10:15:00;0;3218,742;3952,045;2121,223;12,66;150;0,17;-50;-1
2021-01-01 10:30:00;1;3218,872;3952,769;2119,628;12,67;150;0,21;-50;-1
2021-01-01 10:45:00;2;3219,093;3952,111;2120,789;12,53;150;0,48;-50;-1
2021-01-01 11:00:00;3;3219,056;3950,838;2120,232;12,67;150;0,44;-50;-1
2021-01-01 11:15:00;0;3218,916;3949,201;2117,891;12,65;150;0,38;-50;-1
2021-01-01 11:30:00;1;3219,235;3949,113;2115,084;12,68;150;0,54;-50;-1
2021-01-01 11:45:00;2;3219,142;3949,883;2113,764;12,68;150;0,48;-50;-1
2021-01-01 12:00:00;3;3219,142;3949,427;2115,327;12,68;150;0,55;-50;-1
2021-01-01 12:15:00;0;3218,967;3949,675;2115,602;12,66;150;0,6;-50;-1
2021-01-01 12:30:00;1;3219,208;3949,69;2115,962;12,68;150;0,63;-50;-1
2021-01-01 12:45:00;2;3219,002;3951,333;2116,919;12,68;150;0,56;-50;-1
2021-01-01 13:00:00;3;3218,911;3952,268;2119,449;12,68;150;0,53;-50;-1
2021-01-01 13:15:00;4;3218,842;3953,542;2120,286;12,66;150;0,54;-50;0
2021-01-01 13:30:00;5;3218,651;3954,921;2119,439;12,71;150;0,45;-50;0
2021-01-01 13:45:00;6;3218,56;3956,533;2118,541;12,72;150;0,41;-50;0
2021-01-01 14:00:00;7;3218,437;3957,428;2118,151;12,72;150;0,35;-50;0
2021-01-01 14:15:00;0;3218,209;3957,622;2117,898;12,7;150;0,29;-50;0
2021-01-01 14:30:00;1;3218,135;3957,757;2117,724;12,71;150;0,28;-50;0
2021-01-01 14:45:00;2;3217,991;3958,446;2117,383;12,71;150;0,3;-50;0
2021-01-01 15:00:00;3;3218,096;3959,789;2117,157;12,72;150;0,25;-50;0
2021-01-01 15:15:00;0;3218,079;3960,049;2116,777;12,71;150;0,18;-50;0
2021-01-01 15:30:00;1;3217,856;3960,748;2116,092;12,73;150;0,07;-50;0
2021-01-01 15:45:00;2;3217,88;3959,897;2115,798;12,73;150;0;-50;0
2021-01-01 16:00:00;3;3217,79;3959,519;2115,283;12,72;150;-0,06;-50;0
2021-01-01 16:15:00;0;3217,701;3958,869;2115,067;12,71;150;-0,09;-50;0
2021-01-01 16:30:00;1;3217,515;3958,378;2114,645;12,72;150;-0,13;-50;0
2021-01-01 16:45:00;2;3217,468;3958,503;2114,424;12,72;150;-0,15;-50;0
2021-01-01 17:00:00;3;3217,5;3958,371;2114,085;12,72;150;-0,19;-50;0
2021-01-01 17:15:00;0;3217,458;3959,028;2113,828;12,71;150;-0,25;-50;0
2021-01-01 17:30:00;1;3217,323;3958,92;2113,511;12,72;150;-0,33;-50;0
2021-01-01 17:45:00;2;3217,395;3959,077;2113,401;12,72;150;-0,37;-50;0
2021-01-01 18:00:00;3;3217,453;3959,161;2113,487;12,72;150;-0,4;-50;0
2021-01-01 18:15:00;0;3217,404;3959,219;2113,391;12,71;150;-0,43;-50;0
2021-01-01 18:30:00;1;3217,309;3958,55;2113,202;12,72;150;-0,46;-50;0
2021-01-01 18:45:00;2;3217,395;3957,74;2113,003;12,72;150;-0,47;-50;0
2021-01-01 19:00:00;3;3217,407;3957,406;2112,819;12,72;150;-0,5;-50;0
2021-01-01 19:15:00;0;3217,414;3957,394;2112,895;12,69;150;-0,49;-50;0
2021-01-01 19:30:00;1;3217,417;3957,345;2112,701;12,71;150;-0,52;-50;0
2021-01-01 19:45:00;2;3217,488;3957,217;2112,586;12,71;150;-0,51;-50;0
2021-01-01 20:00:00;3;3217,38;3957,056;2112,534;12,7;150;-0,5;-50;0
2021-01-01 20:15:00;0;3217,333;3956,094;2112,515;12,68;150;-0,53;-50;0
2021-01-01 20:30:00;1;3217,544;3956,805;2112,554;12,71;150;-0,57;-50;0
2021-01-01 20:45:00;2;3217,355;3957,002;2112,265;12,71;150;-0,59;-50;0
2021-01-01 21:00:00;3;3217,326;3957,375;2112,196;12,71;150;-0,56;-50;0
2021-01-01 21:15:00;0;3217,355;3959,585;2112,333;12,69;150;-0,61;-50;0
2021-01-01 21:30:00;1;3217,279;3961,19;2112,233;12,71;150;-0,65;-50;0
2021-01-01 21:45:00;2;3217,456;3961,96;2112,422;12,71;150;-0,66;-50;0
2021-01-01 22:00:00;3;3217,39;3961,889;2112,454;12,71;150;-0,65;-50;0
2021-01-01 22:15:00;0;3217,316;3961,615;2112,672;12,69;150;-0,67;-50;0
2021-01-01 22:30:00;1;3217,309;3961,803;2112,534;12,7;150;-0,73;-50;0
2021-01-01 22:45:00;2;3217,313;3962,469;2112,952;12,71;150;-0,75;-8,05;0
2021-01-01 23:00:00;3;3217,323;3962,346;2113,042;12,7;150;-0,73;22,58;0
2021-01-01 23:15:00;0;3217,323;3962,385;2112,954;12,69;150;-0,76;45,07;0
2021-01-01 23:30:00;1;3217,213;3962,265;2112,79;12,7;150;-0,74;56;0
2021-01-01 23:45:00;2;3217,399;3962,382;2112,8;12,7;150;-0,71;13,82;0
2021-01-02 00:00:00;3;3217,174;3962,029;2112,647;12,7;150;-0,71;7,09;0
2021-01-02 00:15:00;0;3217,294;3961,826;2112,697;12,69;150;-0,73;20,75;0
2021-01-02 00:30:00;1;3217,23;3961,693;2112,478;12,7;150;-0,72;5,26;0
2021-01-02 00:45:00;2;3217,21;3961,384;2112,233;12,7;150;-0,71;7,97;0
2021-01-02 01:00:00;3;3217,282;3961,369;2112,292;12,7;150;-0,72;4,49;0
2021-01-02 01:15:00;0;3217,144;3961,004;2112,049;12,68;150;-0,71;4,86;-1
2021-01-02 01:30:00;1;3217,358;3961,45;2111,963;12,67;150;-0,71;11,99;-1
2021-01-02 01:45:00;2;3217,161;3961,063;2111,781;12,66;150;-0,7;-2,37;-1
2021-01-02 02:00:00;3;3217,242;3961,278;2111,624;12,66;150;-0,74;-1,75;-1
2021-01-02 02:15:00;0;3217,367;3961,438;2111,646;12,64;150;-0,74;1,33;-1
2021-01-02 02:30:00;1;3217,382;3961,467;2111,629;12,66;150;-0,73;19,07;-1
2021-01-02 02:45:00;2;3217,463;3961,801;2111,612;12,66;150;-0,76;4,24;-1
2021-01-02 03:00:00;3;3217,382;3961,617;2111,509;12,66;150;-0,75;17,36;-1
2021-01-02 03:15:00;0;3217,338;3961,602;2111,403;12,64;150;-0,76;21,5;-1
2021-01-02 03:30:00;1;3217,38;3961,649;2111,308;12,65;150;-0,81;23,68;-1
2021-01-02 03:45:00;2;3217,466;3961,715;2111,322;12,65;150;-0,79;38,59;-1
2021-01-02 04:00:00;3;3217,517;3961,752;2111,239;12,65;150;-0,8;10,46;-1
2021-01-02 04:15:00;0;3217,473;3961,756;2111,725;12,64;150;-0,79;40,79;-1
2021-01-02 04:30:00;1;3217,439;3961,99;2112,387;12,65;150;-0,84;34,72;-1
2021-01-02 04:45:00;2;3217,48;3962,125;2112,733;12,65;150;-0,86;30,36;-1
2021-01-02 05:00:00;3;3217,566;3962,372;2112,144;12,65;150;-0,89;37,39;-1
2021-01-02 05:15:00;0;3217,507;3962,738;2112,652;12,63;150;-0,91;43,04;-1
2021-01-02 05:30:00;1;3217,439;3962,787;2113,121;12,65;150;-0,93;19,73;-1
2021-01-02 05:45:00;2;3217,512;3963,133;2111,271;12,65;150;-0,95;15,14;-1
2021-01-02 06:00:00;3;3217,439;3963,462;2112,458;12,65;150;-0,98;28,47;-1
2021-01-02 06:15:00;0;3217,62;3963,96;2111,418;12,63;150;-0,91;47,68;-1
2021-01-02 06:30:00;1;3217,534;3964,316;2110,469;12,65;150;-0,92;51,72;-1
2021-01-02 06:45:00;2;3217,434;3965,351;2112,37;12,65;150;-1,01;51,51;-1
2021-01-02 07:00:00;3;3217,289;3965,761;2112,223;12,64;150;-1,04;141,61;-1
2021-01-02 07:15:00;0;3217,306;3965,987;2112,238;12,63;150;-1,02;78,43;-1
2021-01-02 07:30:00;1;3217,238;3966,743;2111,995;12,64;150;-1,08;100,56;-1
2021-01-02 07:45:00;2;3217,223;3966,725;2111,803;12,64;150;-1,12;80,05;-1
2021-01-02 08:00:00;3;3217,198;3967,525;2111,565;12,64;150;-1,06;107,76;-1
2021-01-02 08:15:00;0;3217,292;3967,523;2113,263;12,63;150;-1,16;131,34;-1
2021-01-02 08:30:00;1;3217,444;3968,86;2110,787;12,64;150;-1,15;136,86;-1
2021-01-02 08:45:00;2;3217,409;3968,215;2111,104;12,64;150;-1,08;118,56;-1
2021-01-02 09:00:00;3;3217,274;3967,79;2110,999;12,63;150;-1,08;107,23;-1
2021-01-02 09:15:00;0;3217,238;3968,173;2110,5;12,61;150;-1,15;139,62;-1
2021-01-02 09:30:00;1;3217,171;3967,601;2110,962;12,63;150;-1,06;90,96;-1
2021-01-02 09:45:00;2;3217,485;3965,123;2111,177;12,63;150;-0,82;150;-1
2021-01-02 10:00:00;3;3217,387;3961,131;2113,933;12,63;150;-0,71;150;-1
2021-01-02 10:15:00;0;3217,269;3964,966;2112,669;12,61;150;-0,99;150;-1
2021-01-02 10:30:00;1;3217,296;3963,756;2114,87;12,63;150;-0,79;150;-1
2021-01-02 10:45:00;2;3217,289;3961,457;2116,252;12,63;150;-0,83;150;-1
2021-01-02 11:00:00;3;3217,23;3964,991;2114,919;12,63;150;-0,99;150;-1
2021-01-02 11:15:00;0;3217,421;3966,458;2115,921;12,62;150;-1,07;150;-1
2021-01-02 11:30:00;1;3217,353;3967,059;2114,267;12,63;150;-1,17;150;-1
2021-01-02 11:45:00;2;3217,235;3965,972;2114,438;12,63;150;-1,12;150;-1
2021-01-02 12:00:00;3;3217,098;3962,979;2114,053;12,63;150;-0,89;150;-1
2021-01-02 12:15:00;0;3217,223;3963,433;2115,508;12,61;150;-0,98;-50;-1
2021-01-02 12:30:00;1;3217,274;3965,531;2115,737;12,63;150;-1,14;150;-1
2021-01-02 12:45:00;2;3217,284;3966,475;2114,105;12,63;150;-1,18;150;-1
2021-01-02 13:00:00;3;3217,186;3967,054;2116,222;12,63;150;-1,27;150;-1
2021-01-02 13:15:00;4;3217,218;3966,642;2117,91;12,61;150;-1,21;150;0
2021-01-02 13:30:00;5;3217,135;3966,956;2117,491;12,66;150;-1,29;150;0
2021-01-02 13:45:00;6;3217,152;3965,115;2114,856;12,66;150;-1,36;150;0
2021-01-02 14:00:00;7;3217,061;3963,644;2117,508;12,67;150;-1,3;150;0
2021-01-02 14:15:00;0;3217,206;3963,442;2119,007;12,65;150;-1,39;150;0
2021-01-02 14:30:00;1;3217,448;3963,693;2119,834;12,67;150;-1,61;150;0
2021-01-02 14:45:00;2;3217,328;3963,69;2123,466;12,66;150;-1,59;150;0
2021-01-02 15:00:00;3;3217,392;3963,354;2124,773;12,67;150;-1,7;150;0
2021-01-02 15:15:00;0;3217,748;3965,675;2128,665;12,65;150;-1,81;150;0
2021-01-02 15:30:00;1;3218,42;3968,386;2130,066;12,66;150;-1,96;150;0
2021-01-02 15:45:00;2;3218,869;3969,885;2125,733;12,66;150;-2,07;150;0
2021-01-02 16:00:00;3;3219,25;3968,944;2124,037;12,66;150;-2,26;150;0
2021-01-02 16:15:00;0;3219,144;3968,198;2118,075;12,65;150;-2,26;150;0
2021-01-02 16:30:00;1;3219,198;3967,7;2113,872;12,66;150;-2,3;150;0
2021-01-02 16:45:00;2;3219,149;3967,823;2123,89;12,66;150;-2,34;150;0
2021-01-02 17:00:00;3;3219,215;3966,46;2121,083;12,66;150;-2,36;150;0
2021-01-02 17:15:00;0;3219,468;3966,995;2114,789;12,65;150;-2,49;150;0
2021-01-02 17:30:00;1;3219,922;3966,593;2112,029;12,66;150;-2,6;150;0
2021-01-02 17:45:00;2;3220,413;3966,942;2127,534;12,66;150;-2,69;150;0
2021-01-02 18:00:00;3;3220,565;3969,479;2146,17;12,66;150;-2,78;150;0
2021-01-02 18:15:00;0;3220,771;3970,75;2135,256;12,64;150;-2,72;150;0
2021-01-02 18:30:00;1;3220,857;3972,396;2108,635;12,66;150;-2,76;150;0
2021-01-02 18:45:00;2;3219,62;3970,676;2106,064;12,66;150;-2,9;150;0
2021-01-02 19:00:00;3;3218,688;3969,842;2102,101;12,66;150;-2,86;150;0
2021-01-02 19:15:00;0;3220,479;3966,428;2102,923;12,64;150;-2,9;150;0
2021-01-02 19:30:00;1;3221,885;3964,539;2101,046;12,66;150;-2,89;150;0
2021-01-02 19:45:00;2;3220,354;3963,914;2097,371;12,66;150;-2,96;150;0
2021-01-02 20:00:00;3;3219,237;3962,527;2098,239;12,66;150;-2,92;150;0
2021-01-02 20:15:00;0;3219,343;3962,664;2098,88;12,64;150;-2,92;150;0
2021-01-02 20:30:00;1;3218,346;3962,368;2099,734;12,65;150;-2,97;150;0
2021-01-02 20:45:00;2;3218,31;3962,068;2099,54;12,65;150;-2,97;150;0
2021-01-02 21:00:00;3;3217,257;3962,863;2098,131;12,65;150;-2,93;150;0
2021-01-02 21:15:00;0;3217,188;3963,739;2097,854;12,64;150;-2,95;150;0
2021-01-02 21:30:00;1;3216,68;3963,349;2095,597;12,65;150;-3,03;150;0
2021-01-02 21:45:00;2;3216,116;3964,637;2093,545;12,65;150;-3;150;0
2021-01-02 22:00:00;3;3215,238;3963,992;2095,079;12,65;150;-3,06;150;0
2021-01-02 22:15:00;0;3213,648;3965,167;2093,666;12,64;150;-3,15;150;0
2021-01-02 22:30:00;1;3213,461;3964,944;2092,8;12,65;150;-3,03;150;0
2021-01-02 22:45:00;2;3213,14;3964,461;2092,478;12,65;150;-2,96;150;0
2021-01-02 23:00:00;3;3212,85;3964,25;2092,238;12,65;150;-2,89;150;0
2021-01-02 23:15:00;0;3212,757;3963,381;2092,139;12,63;150;-2,82;150;0
2021-01-02 23:30:00;1;3212,691;3962,51;2091,73;12,65;150;-2,85;150;0
2021-01-02 23:45:00;2;3212,485;3963,533;2091,46;12,64;150;-2,82;150;0
2021-01-03 00:00:00;3;3212,362;3964,483;2091,003;12,64;150;-2,78;150;0
2021-01-03 00:15:00;0;3211,987;3964,463;2090,65;12,62;150;-2,78;150;0
2021-01-03 00:30:00;1;3212,021;3963,349;2090,569;12,64;150;-2,76;150;0
2021-01-03 00:45:00;2;3211,8;3964,679;2091,195;12,64;150;-2,75;150;0
2021-01-03 01:00:00;3;3211,776;3964,598;2091,995;12,64;150;-2,74;150;0
2021-01-03 01:15:00;0;3212,144;3963,769;2092,562;12,61;150;-2,82;150;-1
2021-01-03 01:30:00;1;3211,938;3963,658;2093,158;12,6;150;-2,77;150;-1
2021-01-03 01:45:00;2;3211,83;3964,267;2093,673;12,6;150;-2,66;150;-1
2021-01-03 02:00:00;3;3211,881;3963,57;2095,307;12,6;150;-2,63;150;-1
2021-01-03 02:15:00;0;3211,785;3963,683;2097,304;12,58;150;-2,46;150;-1
2021-01-03 02:30:00;1;3211,589;3964,882;2097,398;12,6;150;-2,49;150;-1
2021-01-03 02:45:00;2;3211,464;3964,952;2097,003;12,6;150;-2,68;150;-1
2021-01-03 03:00:00;3;3211,513;3964,542;2098,752;12,6;150;-2,58;150;-1
2021-01-03 03:15:00;0;3211,523;3965,697;2099,559;12,58;150;-2,61;150;-1
2021-01-03 03:30:00;1;3211,658;3967,469;2098,956;12,59;150;-2,54;150;-1
2021-01-03 03:45:00;2;3211,547;3968,298;2099,643;12,59;150;-2,45;150;-1
2021-01-03 04:00:00;3;3211,3;3968,2;2099,496;12,59;150;-2,45;150;-1
2021-01-03 04:15:00;0;3211,39;3967,43;2098,983;12,58;150;-2,43;150;-1
2021-01-03 04:30:00;1;3211,322;3967,494;2099,68;12,59;150;-2,42;150;-1
2021-01-03 04:45:00;2;3211,209;3966,804;2099,405;12,59;150;-2,39;150;-1
2021-01-03 05:00:00;3;3211,182;3967,954;2098,47;12,59;150;-2,34;150;-1
2021-01-03 05:15:00;0;3211,081;3968,367;2098,418;12,57;150;-2,35;150;-1
2021-01-03 05:30:00;1;3210,949;3968,686;2097,484;12,59;150;-2,38;150;-1
2021-01-03 05:45:00;2;3211,155;3968,693;2097,39;12,59;150;-2,43;150;-1
2021-01-03 06:00:00;3;3211,02;3969,28;2097,837;12,59;150;-2,4;150;-1
2021-01-03 06:15:00;0;3210,998;3970,018;2097,864;12,57;150;-2,39;150;-1
2021-01-03 06:30:00;1;3210,966;3970,906;2098,44;12,59;150;-2,41;150;-1
2021-01-03 06:45:00;2;3211,003;3970,197;2097,611;12,58;150;-2,36;150;-1
2021-01-03 07:00:00;3;3210,843;3969,832;2097,707;12,58;150;-2,35;150;-1
2021-01-03 07:15:00;0;3210,865;3969,706;2097,957;12,57;150;-2,36;150;-1
2021-01-03 07:30:00;1;3210,816;3968,58;2099,903;12,58;150;-2,33;150;-1
2021-01-03 07:45:00;2;3210,902;3969,8;2101,439;12,58;150;-2,38;150;-1
2021-01-03 08:00:00;3;3210,821;3970,031;2102,776;12,58;150;-2,36;150;-1
2021-01-03 08:15:00;0;3210,735;3970,408;2104,388;12,56;150;-2,3;150;-1
2021-01-03 08:30:00;1;3210,654;3970,315;2103,934;12,58;150;-2,26;150;-1
2021-01-03 08:45:00;2;3210,576;3970,833;2103,875;12,58;150;-2,18;150;-1
2021-01-03 09:00:00;3;3210,316;3972,089;2102,401;12,58;150;-2,1;150;-1
2021-01-03 09:15:00;0;3210,355;3973,429;2102,462;12,56;150;-2,14;150;-1
2021-01-03 09:30:00;1;3210,276;3974,042;2102,546;12,58;150;-2,11;150;-1
2021-01-03 09:45:00;2;3210,19;3974,612;2103,021;12,58;150;-2,14;150;-1
2021-01-03 10:00:00;3;3210,291;3975,544;2102,489;12,58;150;-2,17;150;-1
2021-01-03 10:15:00;0;3210,146;3976,663;2102,163;12,56;150;-2,15;150;-1
2021-01-03 10:30:00;1;3210,033;3978,79;2102,124;12,57;150;-2,06;150;-1
2021-01-03 10:45:00;2;3210,139;3978,788;2103,25;12,57;150;-1,79;150;-1
2021-01-03 11:00:00;3;3209,992;3978,829;2104,03;12,57;150;-1,76;150;-1
2021-01-03 11:15:00;0;3209,808;3978,199;2105,667;12,56;150;-1,75;150;-1
2021-01-03 11:30:00;1;3209,844;3977,84;2108,297;12,57;150;-1,58;150;-1
2021-01-03 11:45:00;2;3209,957;3977,865;2109,18;12,57;150;-1,56;150;-1
2021-01-03 12:00:00;3;3210,07;3976,842;2113,496;12,57;150;-1,42;150;-1
2021-01-03 12:15:00;0;3210,257;3976,83;2127,232;12,55;150;-1,26;150;-1
2021-01-03 12:30:00;1;3210,595;3975,35;2140,735;12,57;150;-1,22;150;-1
2021-01-03 12:45:00;2;3210,446;3975,135;2150,542;12,57;150;-1,16;150;-1
2021-01-03 13:00:00;3;3210,321;3975,61;2147,968;12,57;150;-1,25;150;-1
2021-01-03 13:15:00;4;3210,49;3974,55;2146,221;12,55;150;-1,07;150;0
2021-01-03 13:30:00;5;3210,083;3975,743;2139,38;12,6;150;-1,08;150;0
2021-01-03 13:45:00;6;3210,213;3973,92;2135,04;12,6;150;-1,05;150;0
2021-01-03 14:00:00;7;3210,529;3973,991;2130,078;12,6;150;-1,06;150;0
2021-01-03 14:15:00;0;3210,281;3975,576;2126,243;12,59;150;-1,12;150;0
2021-01-03 14:30:00;1;3210,171;3975,89;2123,765;12,61;150;-1,2;150;0
2021-01-03 14:45:00;2;3210,078;3976,101;2123,328;12,61;150;-1,23;150;0
2021-01-03 15:00:00;3;3209,93;3976,278;2123,382;12,61;150;-1,26;150;0
2021-01-03 15:15:00;0;3210,029;3976,474;2120,771;12,59;150;-1,2;150;0
2021-01-03 15:30:00;1;3210,004;3976,854;2119,196;12,6;150;-1,24;150;0
2021-01-03 15:45:00;2;3210,085;3977,431;2117,584;12,6;150;-1,33;150;0
2021-01-03 16:00:00;3;3209,761;3977,725;2116,939;12,6;150;-1,45;150;0
2021-01-03 16:15:00;0;3209,707;3978,081;2116,745;12,59;150;-1,42;150;0
2021-01-03 16:30:00;1;3209,609;3978,233;2116,544;12,6;150;-1,4;150;0
2021-01-03 16:45:00;2;3209,552;3978,005;2116,414;12,6;150;-1,41;150;0
2021-01-03 17:00:00;3;3209,373;3977,262;2116,37;12,6;150;-1,41;150;0
2021-01-03 17:15:00;0;3209,57;3977,843;2116,396;12,59;150;-1,4;150;0
2021-01-03 17:30:00;1;3209,494;3977,804;2116,252;12,6;150;-1,41;150;0
2021-01-03 17:45:00;2;3209,327;3978,115;2115,734;12,6;150;-1,53;150;0
2021-01-03 18:00:00;3;3209,211;3978,299;2115,177;12,6;150;-1,59;150;0
2021-01-03 18:15:00;0;3208,996;3978,917;2114,146;12,59;150;-1,64;150;0
2021-01-03 18:30:00;1;3209,03;3979,198;2113,715;12,6;150;-1,66;150;0
2021-01-03 18:45:00;2;3208,929;3979,678;2113,484;12,6;150;-1,62;150;0
2021-01-03 19:00:00;3;3208,924;3978,67;2112,736;12,6;150;-1,66;150;0
2021-01-03 19:15:00;0;3208,893;3979,008;2112,436;12,58;150;-1,62;150;0
2021-01-03 19:30:00;1;3209,003;3978,361;2112,103;12,6;150;-1,68;150;0
2021-01-03 19:45:00;2;3208,792;3977,502;2111,695;12,6;150;-1,71;150;0
2021-01-03 20:00:00;3;3208,829;3978,199;2111,165;12,6;150;-1,72;150;0
2021-01-03 20:15:00;0;3208,893;3978,611;2110,888;12,58;150;-1,69;150;0
2021-01-03 20:30:00;1;3208,885;3978,999;2110,854;12,6;150;-1,7;150;0
2021-01-03 20:45:00;2;3208,681;3979,21;2110,544;12,6;150;-1,71;150;0
2021-01-03 21:00:00;3;3208,787;3979,31;2110,446;12,6;150;-1,75;150;0
2021-01-03 21:15:00;0;3208,784;3979,992;2109,885;12,58;150;-1,81;150;0
2021-01-03 21:30:00;1;3208,637;3979,558;2110,547;12,6;150;-1,82;150;0
2021-01-03 21:45:00;2;3208,5;3980,54;2110,5;12,6;150;-1,84;150;0
2021-01-03 22:00:00;3;3208,591;3980,608;2109,958;12,6;150;-1,83;150;0
2021-01-03 22:15:00;0;3208,392;3980,765;2109,99;12,58;150;-1,83;150;0
2021-01-03 22:30:00;1;3208,483;3980,201;2110,314;12,6;150;-1,89;150;0
2021-01-03 22:45:00;2;3208,331;3980,782;2115,582;12,6;150;-1,99;150;0
2021-01-03 23:00:00;3;3208,358;3981,138;2115,368;12,6;150;-2,04;150;0
2021-01-03 23:15:00;0;3208,237;3982,38;2114,564;12,58;150;-2,03;150;0
2021-01-03 23:30:00;1;3208,186;3982,89;2115,199;12,59;150;-1,98;150;0
2021-01-03 23:45:00;2;3208,117;3982,233;2114,924;12,59;150;-2;150;0
2021-01-04 00:00:00;3;3208,159;3980,972;2114,973;12,59;150;-2;150;0
2021-01-04 00:15:00;0;3208,093;3981,244;2115,626;12,58;150;-1,97;150;0
2021-01-04 00:30:00;1;3208,043;3981,05;2115,408;12,59;150;-1,96;150;0
2021-01-04 00:45:00;2;3208,036;3981,325;2115,288;12,59;150;-2;150;0
2021-01-04 01:00:00;3;3207,872;3980,822;2115,047;12,59;150;-2,07;150;0
2021-01-04 01:15:00;0;3207,896;3979,411;2115,243;12,57;150;-2,09;150;-1
2021-01-04 01:30:00;1;3208,009;3979,32;2115,57;12,56;150;-1,98;150;-1
2021-01-04 01:45:00;2;3207,83;3977,48;2115,44;12,56;150;-2,07;150;-1
2021-01-04 02:00:00;3;3208,012;3977,502;2115,204;12,55;150;-2,1;150;-1
2021-01-04 02:15:00;0;3208,053;3977,617;2114,917;12,54;150;-2,12;150;-1
2021-01-04 02:30:00;1;3208,08;3978,29;2117,646;12,55;150;-2,21;150;-1
2021-01-04 02:45:00;2;3208,358;3978,751;2119,285;12,55;150;-2,25;150;-1
2021-01-04 03:00:00;3;3208,632;3979,534;2120,752;12,55;150;-2,38;150;-1
2021-01-04 03:15:00;0;3208,748;3980,645;2123,711;12,53;150;-2,4;150;-1
2021-01-04 03:30:00;1;3208,669;3980,576;2123,959;12,55;150;-2,4;150;-1
2021-01-04 03:45:00;2;3208,588;3980,594;2124,359;12,55;150;-2,35;150;-1
