Logger: #D3000C 'Esslingen_Fi_FVA_1' - USP_EXP2 - (CGI) Expander for GP5W - (V2.60, Mai 12 2013)
No;Datum;15_T_PF_X;15_MP_X;30_T_PF_X;30_MP_X;60_T_PF_X;60_MP_X;15_T_PF_Y;15_MP_Y;30_T_PF_Y;30_MP_Y;60_T_PF_Y;60_MP_Y;15_T_PF_Z;15_MP_Z;30_T_PF_Z;30_MP_Z;60_T_PF_Z;60_MP_Z;Bat.V;Temp.o_T_PF;rH..
1;01.01.2021 00:00;5,23;1,132;7,48;1,052;6,59;2,948;4,72;0;4,58;1,036;6,89;2,524;4,86;1,655;5,03;1,795;5,79;2,384;;;
2;01.01.2021 00:15;5,23;1,128;7,5;1,053;6,6;2,942;4,39;0;4,57;1,039;6,88;2,522;4,84;1,653;5,02;1,795;5,78;2,385;12,266;2,31;96,3
3;01.01.2021 00:30;5,21;1,118;7,51;1,05;6,6;2,942;4,35;0;4,58;1,04;6,88;2,524;4,84;1,653;5,05;1,794;5,76;2,384;12,257;2,38;96
4;01.01.2021 00:45;5,23;1,118;7,5;1,057;6,6;2,941;4,35;0;4,55;1,035;6,87;2,522;4,82;1,653;5,04;1,794;5,78;2,383;12,27;2,19;96,2
5;01.01.2021 01:00;5,25;1,123;7,52;1,053;6,59;2,939;4,77;0;4,57;1,036;6,87;2,521;4,84;1,652;5,01;1,794;5,76;2,383;;;
6;01.01.2021 01:15;5,23;1,119;7,49;1,055;6,6;2,941;4,45;0;4,58;1,036;6,88;2,521;4,81;1,653;5,08;1,796;5,79;2,384;;;
7;01.01.2021 01:30;5,3;1,07;7,5;1,055;6,57;2,94;4,39;0;4,59;1,031;6,85;2,522;4,85;1,654;5,02;1,795;5,74;2,383;;;
8;01.01.2021 01:45;5,24;1,149;7,5;1,05;6,56;2,94;4,35;0;4,56;1,036;6,88;2,522;4,85;1,651;5,05;1,794;5,76;2,383;;;
9;01.01.2021 02:00;5,25;1,137;7,48;1,054;6,59;2,941;4,37;0;4,55;1,034;6,88;2,521;4,83;1,652;5,02;1,793;5,78;2,383;;;
10;01.01.2021 02:15;5,21;1,087;7,52;1,055;6,55;2,942;4,41;0;4,58;1,041;6,86;2,521;4,77;1,653;5,05;1,795;5,77;2,383;12,264;1,73;96,5
11;01.01.2021 02:30;5,27;1,101;7,49;1,056;6,57;2,942;4,39;0;4,57;1,035;6,88;2,523;4,83;1,651;5,08;1,795;5,74;2,382;;;
12;01.01.2021 02:45;5,19;1,105;7,5;1,052;6,57;2,941;4,36;0;4,55;1,033;6,86;2,522;4,81;1,654;4,97;1,794;5,74;2,382;;;
13;01.01.2021 03:00;5,28;1,104;7,47;1,06;6,62;2,939;4,36;0;4,57;1,036;6,9;2,522;4,81;1,652;4,98;1,794;5,77;2,383;;;
14;01.01.2021 03:15;5,13;1,103;7,51;1,053;6,61;2,941;4,37;0;4,55;1,039;6,87;2,522;4,84;1,65;5,04;1,794;5,74;2,382;;;
15;01.01.2021 03:30;5,21;1,119;7,48;1,052;6,6;2,938;4,35;0;4,58;1,038;6,89;2,522;4,84;1,655;5,02;1,794;5,75;2,381;;;
16;01.01.2021 03:45;5,32;1,096;7,49;1,055;6,62;2,94;4,4;0;4,59;1,04;6,9;2,52;4,83;1,651;4,97;1,794;5,78;2,381;12,259;1,73;96,5
17;01.01.2021 04:00;5,22;1,061;7,52;1,057;6,58;2,938;4,35;0;4,55;1,037;6,87;2,521;4,82;1,653;5,06;1,794;5,76;2,38;;;
18;01.01.2021 04:15;5,18;1,131;7,51;1,054;6,63;2,94;4,39;0;4,54;1,042;6,88;2,523;4,82;1,653;5,04;1,794;5,77;2,38;;;
19;01.01.2021 04:30;5,27;1,099;7,48;1,053;6,59;2,938;4,36;0;4,54;1,037;6,88;2,521;4,84;1,652;4,97;1,795;5,74;2,381;;;
20;01.01.2021 04:45;5,14;1,14;7,51;1,05;6,56;2,938;4,36;0;4,56;1,042;6,83;2,521;4,82;1,652;5,06;1,794;5,76;2,379;;;
21;01.01.2021 05:00;5,23;1,157;7,49;1,055;6,56;2,939;4,38;0;4,54;1,034;6,84;2,521;4,81;1,654;5,03;1,793;5,74;2,38;;;
22;01.01.2021 05:15;5,12;1,178;7,49;1,054;6,58;2,939;4,37;0;4,54;1,041;6,83;2,521;4,82;1,652;5,01;1,794;5,76;2,379;12,266;2;96,5
23;01.01.2021 05:30;5,21;1,167;7,47;1,059;6,55;2,936;4,35;0;4,56;1,037;6,86;2,521;4,84;1,653;5,03;1,794;5,77;2,379;;;
24;01.01.2021 05:45;5,21;1,192;7,41;1,055;6,59;2,935;4,35;0;4,58;1,043;6,85;2,52;4,81;1,652;4,95;1,794;5,76;2,379;;;
25;01.01.2021 06:00;5,08;1,178;7,53;1,061;6,58;2,937;4,25;0;4,55;1,037;6,9;2,519;4,8;1,651;4,99;1,794;5,76;2,378;;;
26;01.01.2021 06:15;5,16;1,115;7,47;1,055;6,56;2,934;4,36;0;4,59;1,038;6,81;2,521;4,82;1,652;5,01;1,792;5,75;2,378;12,264;2,19;96,4
27;01.01.2021 06:30;5,17;1,098;7,48;1,055;6,59;2,935;4,37;0;4,58;1,037;6,84;2,52;4,82;1,653;5,02;1,793;5,75;2,378;12,257;2,33;96
28;01.01.2021 06:45;5,23;1,432;7,47;1,054;6,59;2,937;4,39;0;4,55;1,041;6,88;2,521;4,79;1,654;5,01;1,793;5,77;2,378;12,253;2,39;95,8
29;01.01.2021 07:00;5,36;1,202;7,48;1,052;6,63;2,933;4,34;0;4,56;1,038;6,86;2,521;4,86;1,653;4,98;1,793;5,74;2,378;12,264;2,47;95,7
30;01.01.2021 07:15;5,28;1,19;7,49;1,055;6,56;2,933;4,33;0;4,57;1,043;6,87;2,519;4,79;1,656;5,02;1,793;5,75;2,378;;;
31;01.01.2021 07:30;5,41;1,152;7,48;1,055;6,56;2,935;4,39;0;4,56;1,035;6,89;2,52;4,84;1,652;5,06;1,793;5,75;2,376;;;
32;01.01.2021 07:45;4,82;1,084;7,49;1,058;6,56;2,932;4,39;0;4,55;1,035;6,85;2,52;4,81;1,651;5;1,793;5,74;2,377;;;
33;01.01.2021 08:00;5,35;1,139;7,46;1,058;6,56;2,932;4,36;0;4,55;1,038;6,86;2,519;4,82;1,653;5,04;1,793;5,76;2,377;;;
34;01.01.2021 08:15;5,17;1,141;7,47;1,055;6,59;2,932;4,34;0;4,59;1,039;6,88;2,521;4,83;1,654;5;1,792;5,7;2,376;;;
35;01.01.2021 08:30;5,55;1,442;7,51;1,058;6,58;2,932;4,35;0;4,56;1,038;6,81;2,518;4,81;1,652;5,01;1,793;5,73;2,376;12,249;2,29;96,3
36;01.01.2021 08:45;4,96;0,717;7,47;1,056;6,58;2,931;4,37;0;4,54;1,038;6,84;2,518;4,82;1,652;5,02;1,792;5,75;2,376;;;
37;01.01.2021 09:00;5,26;1,148;7,48;1,056;6,57;2,932;3,58;0;4,56;1,037;6,85;2,518;4,81;1,652;4,94;1,794;5,74;2,375;;;
38;01.01.2021 09:15;5,22;1,104;7,49;1,056;6,56;2,932;4,31;0;4,57;1,037;6,86;2,518;4,8;1,651;5,05;1,793;5,73;2,376;;;
39;01.01.2021 09:30;5,1;1,115;7,49;1,056;6,53;2,931;4,35;0;4,55;1,042;6,8;2,518;4,76;1,656;4,93;1,793;5,73;2,376;;;
40;01.01.2021 09:45;5,33;1,105;7,48;1,058;6,56;2,931;4,36;0;4,53;1,036;6,84;2,519;4,81;1,655;4,99;1,793;5,72;2,375;;;
41;01.01.2021 10:00;5,21;1,107;7,47;1,061;6,56;2,93;4,31;0;4,55;1,034;6,86;2,518;4,82;1,653;4,99;1,793;5,75;2,375;12,255;2,15;96,4
42;01.01.2021 10:15;4,62;1,093;7,49;1,063;6,58;2,929;4,35;0;4,56;1,037;6,84;2,519;4,79;1,654;4,98;1,792;5,74;2,375;;;
43;01.01.2021 10:30;5,14;1,151;7,48;1,063;6,58;2,928;4,29;0;4,56;1,034;6,88;2,517;4,81;1,652;5;1,792;5,74;2,375;;;
44;01.01.2021 10:45;4,92;1,116;7,48;1,057;6,55;2,927;4,33;0;4,52;1,036;6,85;2,516;4,76;1,653;4,99;1,793;5,74;2,374;;;
45;01.01.2021 11:00;5,2;1,111;7,49;1,06;6,57;2,931;4,33;0;4,56;1,038;6,83;2,518;4,8;1,653;4,97;1,792;5,73;2,374;;;
46;01.01.2021 11:15;5,16;1,119;7,46;1,058;6,55;2,925;4,32;0;4,56;1,037;6,82;2,518;4,79;1,655;5,05;1,793;5,75;2,374;;;
47;01.01.2021 11:30;5,32;1,153;7,5;1,054;6,55;2,925;4,32;0;4,53;1,032;6,83;2,516;4,78;1,652;4,97;1,793;5,72;2,374;12,266;2,31;96,4
48;01.01.2021 11:45;5,18;1,115;7,44;1,056;6,54;2,928;4,93;0;4,52;1,034;6,84;2,517;4,79;1,652;4,94;1,793;5,73;2,373;;;
49;01.01.2021 12:00;5,11;1,135;7,45;1,06;6,55;2,927;4,33;0;4,53;1,035;6,83;2,516;4,8;1,652;5;1,791;5,74;2,374;;;
50;01.01.2021 12:15;5,19;1,106;7,47;1,063;6,53;2,927;4,36;0;4,53;1,035;6,88;2,518;4,79;1,654;4,98;1,794;5,72;2,372;12,253;2,56;96,3
51;01.01.2021 12:30;5,19;1,142;7,49;1,06;6,53;2,928;4,3;0;4,55;1,032;6,84;2,516;4,76;1,653;5,02;1,792;5,71;2,373;;;
52;01.01.2021 12:45;5,22;1,164;7,47;1,058;6,57;2,927;4,35;0;4,55;1,036;6,84;2,515;4,79;1,653;5,02;1,792;5,76;2,373;;;
53;01.01.2021 13:00;5,29;1,123;7,48;1,061;6,55;2,925;4,31;0;4,54;1,036;6,84;2,516;4,79;1,65;4,96;1,792;5,72;2,371;;;
54;01.01.2021 13:15;5,3;1,112;7,41;1,059;6,58;2,925;4,34;0;4,55;1,034;6,84;2,517;4,78;1,653;4,97;1,792;5,71;2,372;;;
55;01.01.2021 13:30;5,17;1,135;7,45;1,056;6,56;2,923;4,32;0;4,55;1,034;6,82;2,516;4,76;1,653;5;1,791;5,7;2,37;;;
56;01.01.2021 13:45;5,15;1,144;7,46;1,059;6,57;2,923;4,3;0;4,49;1,035;6,89;2,515;4,77;1,655;4,96;1,792;5,73;2,371;12,251;2,81;96,3
57;01.01.2021 14:00;5,03;1,115;7,46;1,061;6,52;2,924;4,37;0;4,53;1,04;6,82;2,513;4,77;1,654;4,97;1,792;5,71;2,371;;;
58;01.01.2021 14:15;5,08;1,191;7,49;1,06;6,5;2,922;4,31;0;4,51;1,033;6,8;2,513;4,8;1,651;4,97;1,792;5,74;2,371;;;
59;01.01.2021 14:30;5,06;1,119;7,45;1,062;6,54;2,925;4,36;0;4,54;1,034;6,85;2,516;4,78;1,653;4,95;1,791;5,72;2,37;;;
60;01.01.2021 14:45;5,29;1,153;7,47;1,06;6,53;2,921;4,31;0;4,55;1,036;6,83;2,515;4,77;1,654;4,97;1,791;5,74;2,37;;;
61;01.01.2021 15:00;5,11;1,169;7,46;1,061;6,57;2,922;4,33;0;4,51;1,028;6,79;2,515;4,76;1,655;4,97;1,791;5,75;2,369;;;
62;01.01.2021 15:15;5,16;1,185;7,48;1,068;6,55;2,923;4,33;0;4,53;1,035;6,81;2,513;4,78;1,653;5;1,792;5,74;2,37;12,259;3,08;96,1
63;01.01.2021 15:30;5,63;1,214;7,45;1,061;6,55;2,92;4,34;0;4,5;1,031;6,84;2,514;4,78;1,652;4,98;1,79;5,73;2,368;;;
64;01.01.2021 15:45;5,08;1,182;7,49;1,062;6,54;2,921;4,38;0;4,52;1,032;6,81;2,512;4,81;1,653;4,96;1,791;5,73;2,369;;;
65;01.01.2021 16:00;5,64;1,052;7,51;1,06;6,55;2,918;4,28;0;4,49;1,032;6,82;2,512;4,78;1,656;5,04;1,79;5,74;2,37;;;
66;01.01.2021 16:15;5,89;1,046;7,46;1,06;6,59;2,92;4,33;0;4,52;1,033;6,8;2,512;4,75;1,654;4,97;1,789;5,7;2,368;;;
67;01.01.2021 16:30;5,39;1,259;7,45;1,063;6,56;2,921;4,35;0;4,49;1,032;6,83;2,512;4,77;1,654;4,98;1,791;5,75;2,369;;;
68;01.01.2021 16:45;5,34;1,134;7,48;1,06;6,57;2,92;4,27;0;4,53;1,028;6,81;2,513;4,8;1,654;4,98;1,792;5,74;2,369;12,251;2,93;96,2
69;01.01.2021 17:00;5,22;1,224;7,45;1,066;6,51;2,918;4,35;0;4,51;1,034;6,77;2,512;4,74;1,653;4,97;1,791;5,75;2,368;;;
70;01.01.2021 17:15;5,1;1,206;7,43;1,062;6,6;2,917;4,32;0;4,53;1,031;6,83;2,511;4,76;1,654;4,99;1,79;5,72;2,368;;;
71;01.01.2021 17:30;5,11;1,175;7,44;1,062;6,57;2,917;4,38;0;4,55;1,032;6,83;2,511;4,78;1,653;4,96;1,79;5,71;2,367;;;
72;01.01.2021 17:45;5,33;1,184;7,45;1,063;6,58;2,918;4,3;0;4,52;1,032;6,82;2,511;4,76;1,652;4,98;1,791;5,7;2,366;;;
73;01.01.2021 18:00;4,93;1,196;7,45;1,061;6,52;2,918;4,29;0;4,49;1,028;6,77;2,511;4,76;1,655;4,92;1,79;5,67;2,367;;;
74;01.01.2021 18:15;5,22;1,214;7,47;1,057;6,52;2,916;4,29;0;4,51;1,029;6,84;2,512;4,78;1,653;4,95;1,789;5,71;2,366;12,262;1,59;96,4
75;01.01.2021 18:30;4,86;1,188;7,47;1,063;6,5;2,918;4,3;0;4,49;1,038;6,81;2,51;4,75;1,652;4,97;1,79;5,7;2,366;;;
76;01.01.2021 18:45;5,5;1,17;7,42;1,062;6,52;2,917;4,32;0;4,48;1,029;6,84;2,512;4,78;1,655;4,97;1,791;5,68;2,366;;;
77;01.01.2021 19:00;5,09;1,254;7,47;1,062;6,56;2,916;4,35;0;4,49;1,03;6,8;2,51;4,75;1,655;4,96;1,789;5,72;2,365;;;
78;01.01.2021 19:15;5,15;1,191;7,47;1,064;6,54;2,917;4,35;0;4,49;1,03;6,82;2,509;4,78;1,654;4,97;1,79;5,66;2,365;;;
79;01.01.2021 19:30;5,29;1,218;7,43;1,059;6,57;2,916;4,33;0;4,54;1,032;6,76;2,509;4,75;1,653;4,94;1,791;5,71;2,365;;;
80;01.01.2021 19:45;5,18;1,167;7,44;1,059;6,54;2,914;4,26;0;4,52;1,029;6,79;2,51;4,8;1,651;4,99;1,79;5,7;2,365;12,247;0,73;96,8
81;01.01.2021 20:00;5,26;1,204;7,44;1,065;6,52;2,917;4,37;0;4,52;1,031;6,79;2,51;4,79;1,652;4,92;1,79;5,67;2,364;;;
82;01.01.2021 20:15;5,17;1,17;7,48;1,06;6,5;2,913;4,3;0;4,5;1,032;6,8;2,509;4,76;1,652;4,97;1,79;5,69;2,364;;;
83;01.01.2021 20:30;5,1;1,247;7,43;1,062;6,54;2,914;4,31;0;4,48;1,026;6,81;2,508;4,76;1,652;4,97;1,789;5,69;2,363;;;
84;01.01.2021 20:45;5,33;1,211;7,43;1,063;6,49;2,913;4,29;0;4,51;1,029;6,83;2,509;4,77;1,654;4,97;1,79;5,71;2,363;;;
85;01.01.2021 21:00;5,38;1,252;7,46;1,059;6,49;2,914;4,34;0;4,52;1,033;6,77;2,509;4,76;1,653;4,99;1,79;5,68;2,363;;;
86;01.01.2021 21:15;5,32;1,244;7,43;1,068;6,49;2,913;4,32;0;4,51;1,035;6,79;2,508;4,77;1,653;4,96;1,789;5,71;2,363;12,232;0,19;96,9
87;01.01.2021 21:30;5,13;1,148;7,46;1,061;6,49;2,915;4,27;0;4,52;1,03;6,83;2,508;4,78;1,653;4,96;1,789;5,7;2,363;;;
88;01.01.2021 21:45;5,36;1,147;7,42;1,061;6,49;2,911;4,31;0;4,49;1,03;6,79;2,508;4,78;1,655;4,98;1,79;5,71;2,363;;;
89;01.01.2021 22:00;4,96;1,133;7,43;1,065;6,52;2,913;4,28;0;4,51;1,035;6,82;2,508;4,74;1,653;4,92;1,788;5,7;2,363;;;
90;01.01.2021 22:15;5,08;1,136;7,43;1,064;6,51;2,911;4,29;0;4,51;1,031;6,78;2,507;4,77;1,652;4,91;1,789;5,69;2,363;;;
91;01.01.2021 22:30;5,17;1,2;7,47;1,071;6,52;2,909;4,33;0;4,5;1,028;6,8;2,508;4,77;1,656;4,99;1,79;5,7;2,362;;;
92;01.01.2021 22:45;5,04;1,181;7,44;1,064;6,55;2,91;4,48;0;4,5;1,034;6,81;2,505;4,78;1,653;4,99;1,79;5,71;2,361;12,234;-0,27;96,9
93;01.01.2021 23:00;5,21;1,188;7,44;1,064;6,54;2,911;4,33;0;4,46;1,031;6,79;2,507;4,78;1,651;4,95;1,789;5,67;2,363;;;
94;01.01.2021 23:15;5,28;1,192;7,44;1,064;6,51;2,908;4,28;0;4,48;1,031;6,79;2,507;4,75;1,653;4,94;1,79;5,69;2,361;;;
95;01.01.2021 23:30;4,93;1,147;7,47;1,069;6,53;2,912;4,31;0;4,47;1,032;6,79;2,506;4,74;1,652;4,99;1,788;5,71;2,361;;;
96;01.01.2021 23:45;5,26;1,183;7,44;1,067;6,54;2,909;4,33;0;4,49;1,037;6,78;2,505;4,78;1,655;4,93;1,789;5,73;2,361;;;
97;02.01.2021 00:00;5,11;1,18;7,45;1,071;6,52;2,911;4,28;0;4,49;1,04;6,75;2,507;4,73;1,653;4,97;1,789;5,69;2,362;;;
98;02.01.2021 00:15;5,11;1,202;7,44;1,061;6,47;2,909;4,21;0;4,5;1,03;6,76;2,504;4,75;1,654;4,95;1,788;5,67;2,36;12,221;-0,67;97
99;02.01.2021 00:30;5,03;1,183;7,44;1,066;6,51;2,907;4,35;0;4,5;1,031;6,82;2,505;4,74;1,654;5,01;1,788;5,67;2,36;;;
100;02.01.2021 00:45;5,1;1,2;7,46;1,062;6,48;2,91;4,29;0;4,47;1,033;6,78;2,506;4,74;1,654;4,9;1,788;5,66;2,359;;;
101;02.01.2021 01:00;4,87;1,14;7,41;1,063;6,5;2,908;4,28;0;4,5;1,032;6,79;2,506;4,69;1,651;4,95;1,788;5,7;2,358;;;
102;02.01.2021 01:15;5;1,249;7,44;1,07;6,49;2,906;4,27;0;4,49;1,031;6,78;2,505;4,71;1,654;4,95;1,788;5,72;2,359;;;
103;02.01.2021 01:30;5,14;1,198;7,41;1,066;6,55;2,909;4,37;0;4,5;1,03;6,79;2,504;4,73;1,652;4,99;1,788;5,69;2,36;;;
104;02.01.2021 01:45;5,04;1,188;7,47;1,074;6,5;2,905;4,3;0;4,48;1,036;6,81;2,502;4,73;1,652;4,94;1,787;5,69;2,359;12,223;-1,07;97,1
105;02.01.2021 02:00;5,17;1,152;7,44;1,065;6,5;2,904;4,28;0;4,48;1,038;6,81;2,502;4,72;1,654;4,97;1,789;5,66;2,357;;;
106;02.01.2021 02:15;5,1;1,149;7,37;1,063;6,53;2,904;4,22;0;4,45;1,032;6,77;2,503;4,74;1,652;4,96;1,787;5,68;2,358;;;
107;02.01.2021 02:30;5,2;1,171;7,45;1,068;6,51;2,903;4,28;0;4,46;1,035;6,77;2,503;4,71;1,654;4,91;1,787;5,69;2,359;;;
108;02.01.2021 02:45;5,06;1,168;7,42;1,063;6,47;2,904;4,32;0;4,51;1,032;6,76;2,501;4,68;1,653;4,94;1,788;5,68;2,357;;;
109;02.01.2021 03:00;5,22;1,2;7,41;1,067;6,51;2,907;4,29;0;4,49;1,03;6,79;2,503;4,7;1,653;4,93;1,787;5,71;2,357;;;
110;02.01.2021 03:15;5,04;1,086;7,41;1,066;6,51;2,905;4,26;0;4,48;1,032;6,8;2,501;4,72;1,655;4,95;1,789;5,68;2,357;12,215;-0,99;97,2
111;02.01.2021 03:30;5,15;1,14;7,41;1,062;6,53;2,905;4,26;0;4,46;1,034;6,75;2,501;4,7;1,653;4,98;1,789;5,68;2,356;;;
112;02.01.2021 03:45;4,95;1,161;7,4;1,063;6,54;2,904;4,28;0;4,45;1,032;6,77;2,501;4,69;1,653;4,91;1,786;5,64;2,357;;;
113;02.01.2021 04:00;5,32;1,123;7,39;1,075;6,46;2,903;4,27;0;4,48;1,037;6,79;2,502;4,71;1,653;4,93;1,786;5,66;2,356;;;
114;02.01.2021 04:15;5;1,153;7,4;1,069;6,47;2,902;4,24;0;4,47;1,034;6,78;2,501;4,71;1,653;4,97;1,787;5,67;2,356;;;
115;02.01.2021 04:30;5,11;1,128;7,41;1,068;6,5;2,903;4,27;0;4,42;1,033;6,75;2,501;4,71;1,653;4,96;1,787;5,71;2,356;;;
116;02.01.2021 04:45;5,04;1,181;7,41;1,073;6,47;2,902;4,21;0;4,44;1,037;6,76;2,499;4,68;1,655;4,92;1,788;5,68;2,356;12,213;-0,44;97
117;02.01.2021 05:00;5,11;1,068;7,4;1,069;6,5;2,903;4,29;0;4,46;1,033;6,76;2,499;4,68;1,654;4,97;1,786;5,68;2,355;;;
118;02.01.2021 05:15;5,35;1,097;7,4;1,069;6,48;2,905;4,28;0;4,48;1,037;6,77;2,499;4,68;1,653;4,93;1,788;5,69;2,355;;;
119;02.01.2021 05:30;5,24;1,17;7,39;1,071;6,48;2,901;4,26;0;4,46;1,035;6,78;2,501;4,69;1,656;4,88;1,787;5,66;2,354;;;
120;02.01.2021 05:45;5,08;1,127;7,4;1,066;6,47;2,9;4,23;0;4,45;1,033;6,77;2,498;4,65;1,653;4,89;1,787;5,67;2,353;;;
121;02.01.2021 06:00;5,01;1,135;7,34;1,072;6,53;2,9;4,28;0;4,45;1,035;6,75;2,498;4,66;1,653;4,93;1,787;5,67;2,354;;;
122;02.01.2021 06:15;4,89;1,106;7,35;1,068;6,48;2,902;4,24;0;4,41;1,038;6,8;2,496;4,65;1,652;4,88;1,787;5,67;2,354;12,217;-0,19;96,9
123;02.01.2021 06:30;5,08;1,15;7,38;1,072;6,49;2,898;4,25;0;4,45;1,032;6,76;2,498;4,66;1,655;4,93;1,785;5,69;2,353;;;
124;02.01.2021 06:45;5,03;1,181;7,39;1,071;6,46;2,898;4,25;0;4,39;1,029;6,79;2,497;4,66;1,653;4,89;1,786;5,66;2,351;;;
125;02.01.2021 07:00;4,9;1,148;7,38;1,073;6,47;2,897;4,28;0;4,42;1,038;6,77;2,497;4,69;1,654;4,9;1,786;5,67;2,352;;;
126;02.01.2021 07:15;5,06;1,14;7,4;1,068;6,49;2,897;4,27;0;4,44;1,034;6,75;2,497;4,64;1,653;4,86;1,786;5,68;2,352;;;
127;02.01.2021 07:30;4,99;1,152;7,39;1,076;6,46;2,9;4,19;0;4,41;1,038;6,75;2,498;4,64;1,656;4,89;1,787;5,66;2,351;;;
128;02.01.2021 07:45;5,07;1,127;7,34;1,074;6,48;2,899;4,22;0;4,45;1,038;6,74;2,496;4,64;1,656;4,86;1,786;5,67;2,351;12,217;-0,11;96,8
129;02.01.2021 08:00;4,9;1,21;7,36;1,07;6,51;2,9;4,23;0;4,39;1,044;6,76;2,496;4,64;1,654;4,89;1,786;5,64;2,352;;;
130;02.01.2021 08:15;4,92;1,177;7,37;1,066;6,48;2,898;4,16;0;4,38;1,04;6,79;2,497;4,64;1,652;4,89;1,787;5,67;2,351;;;
131;02.01.2021 08:30;5,04;1,161;7,36;1,073;6,49;2,898;4,19;0;4,43;1,039;6,75;2,495;4,64;1,653;4,9;1,786;5,66;2,351;;;
132;02.01.2021 08:45;4,83;1,163;7,36;1,068;6,47;2,896;4,21;0;4,4;1,033;6,73;2,495;4,65;1,653;4,89;1,786;5,67;2,35;;;
133;02.01.2021 09:00;4,96;1,133;7,37;1,07;6,49;2,892;4,18;0;4,37;1,033;6,76;2,496;4,63;1,653;4,85;1,786;5,65;2,35;;;
134;02.01.2021 09:15;4,97;1,158;7,34;1,069;6,46;2,897;4,21;0;4,39;1,038;6,76;2,494;4,63;1,655;4,89;1,784;5,64;2,35;12,219;-0,19;96,9
135;02.01.2021 09:30;5,04;1,138;7,32;1,074;6,45;2,896;4,2;0;4,43;1,035;6,76;2,495;4,59;1,657;4,94;1,786;5,65;2,35;;;
136;02.01.2021 09:45;4,82;1,165;7,4;1,068;6,49;2,898;4,18;0;4,4;1,039;6,75;2,494;4,6;1,654;4,88;1,787;5,65;2,348;;;
137;02.01.2021 10:00;4,88;1,114;7,33;1,07;6,45;2,893;4,25;0;4,42;1,034;6,73;2,494;4,63;1,653;4,9;1,786;5,65;2,348;;;
138;02.01.2021 10:15;5,04;1,153;7,35;1,071;6,51;2,894;4,15;0;4,42;1,036;6,75;2,492;4,65;1,653;4,87;1,786;5,64;2,348;;;
139;02.01.2021 10:30;4,61;1,159;7,35;1,071;6,48;2,894;4,14;0;4,38;1,038;6,77;2,495;4,63;1,653;4,87;1,785;5,64;2,348;;;
140;02.01.2021 10:45;4,97;1,166;7,32;1,072;6,46;2,894;4,21;0;4,37;1,036;6,74;2,493;4,6;1,654;4,83;1,785;5,67;2,349;12,219;-0,01;96,9
141;02.01.2021 11:00;4,93;1,127;7,33;1,07;6,43;2,891;4,18;0;4,36;1,042;6,75;2,492;4,57;1,654;4,86;1,787;5,65;2,348;;;
142;02.01.2021 11:15;4,96;1,159;7,35;1,07;6,43;2,892;4,21;0;4,37;1,037;6,73;2,492;4,58;1,654;4,84;1,786;5,63;2,347;;;
143;02.01.2021 11:30;4,93;1,173;7,29;1,071;6,45;2,89;4,14;0;4,39;1,043;6,79;2,493;4,54;1,655;4,87;1,785;5,66;2,347;;;
144;02.01.2021 11:45;4,85;1,145;7,31;1,071;6,45;2,894;4,17;0;4,37;1,039;6,73;2,492;4,56;1,655;4,85;1,785;5,63;2,346;;;
145;02.01.2021 12:00;4,9;1,165;7,32;1,07;6,47;2,891;4,19;0;4,39;1,04;6,71;2,492;4,56;1,654;4,87;1,785;5,65;2,346;;;
146;02.01.2021 12:15;4,94;1,207;7,3;1,071;6,44;2,889;4,11;0;4,36;1,045;6,74;2,491;4,58;1,655;4,8;1,786;5,64;2,347;12,213;0,55;96,7
147;02.01.2021 12:30;4,94;1,136;7,31;1,069;6,49;2,891;4,08;0;4,37;1,04;6,72;2,492;4,56;1,654;4,85;1,786;5,6;2,346;12,213;0,81;96,3
148;02.01.2021 12:45;5,03;1,133;7,29;1,072;6,47;2,889;4,11;0;4,35;1,037;6,72;2,49;4,57;1,655;4,84;1,786;5,62;2,345;12,219;0,83;96,5
149;02.01.2021 13:00;4,94;1,178;7,31;1,072;6,43;2,889;4,18;0;4,4;1,042;6,75;2,49;4,56;1,653;4,81;1,786;5,67;2,345;;;
150;02.01.2021 13:15;4,69;1,143;7,29;1,077;6,45;2,89;4,12;0;4,36;1,044;6,76;2,489;4,55;1,656;4,87;1,785;5,64;2,344;;;
151;02.01.2021 13:30;4,94;1,193;7,3;1,069;6,45;2,89;4,21;0;4,37;1,036;6,71;2,489;4,58;1,656;4,88;1,785;5,65;2,344;;;
152;02.01.2021 13:45;4,9;1,157;7,26;1,073;6,46;2,886;4,13;0;4,36;1,041;6,74;2,488;4,54;1,655;4,82;1,784;5,63;2,344;;;
153;02.01.2021 14:00;4,85;1,155;7,28;1,071;6,42;2,889;4,17;0;4,35;1,045;6,73;2,489;4,56;1,653;4,8;1,784;5,65;2,344;;;
154;02.01.2021 14:15;4,88;1,149;7,34;1,072;6,42;2,887;4,14;0;4,35;1,041;6,73;2,488;4,52;1,653;4,88;1,784;5,63;2,343;12,228;1,16;96,5
155;02.01.2021 14:30;5,06;1,146;7,24;1,074;6,46;2,885;4,17;0;4,33;1,047;6,76;2,488;4,52;1,654;4,82;1,784;5,59;2,344;;;
156;02.01.2021 14:45;4,74;1,171;7,27;1,077;6,42;2,888;4,17;0;4,35;1,046;6,75;2,488;4,5;1,656;4,83;1,784;5,65;2,342;;;
