DELTA-T LOGGER
R-Nachbau der Loggerdateien, um Delta-T Dateien oder anderen Loggerdateiformate mit Flag-Splaten in die Level2 Datenbank hochzuladen. Autor:Marvin Lorff, Ausgabe durch Funktion: write.fwf2()
01/01 00:00:00
31/03 23:30:00
Start_Year: 2021
Channel number,,,,,,,,,,,,,,
Sensor code,,,,,,,,,,,,,,
          Datum, CO1_Kanäle,            BREGENXX,            BTA1XT01,          BTA1XT03,            BTA1XT06,          BTA1XT12,           BTA1XT18,            BTA1ZT01,           BTA1ZT03,         BTA1ZT06,          BTA1ZT12,          BTA1ZT18, LogTempB
Units,,,,,,,,,,,,,,
Minimum value,,,,,,,,,,,,,,
Maximum value,,,,,,,,,,,,,,
03/02 08:30:00 ,         12,               0.900,              508.50,            237.22,               44.97,             68.00,             -25.10,              -13.11,              24.34,            43.56,           2887.90,          -3115.90,        8
03/02 09:00:00 ,         12,               1.730,              506.60,            236.25,               44.35,             68.00,             -25.10,              -12.65,              24.60,            43.29,           2887.90,          -3115.90,        8
03/02 09:30:00 ,         12,               1.030,              499.80,            235.99,               44.12,             68.39,             -25.10,              -12.41,              24.86,            43.29,           2887.90,          -3115.90,        8
03/02 10:00:00 ,         12,               0.400,              502.70,            234.85,               43.11,             68.24,             -24.80,              -13.11,              25.03,            43.29,           2887.90,          -3115.90,        8
03/02 10:30:00 ,         12,               0.190,              512.40,            234.41,               42.72,             68.39,             -25.10,              -12.88,              25.03,            43.29,           2887.90,          -3115.90,        8
03/02 11:00:00 ,         12,               0.120,              514.40,            234.14,               42.49,             68.39,             -24.50,              -12.65,              25.03,            43.29,           2887.90,          -3115.90,        9
03/02 11:30:00 ,         12,               0.280,              502.70,            234.14,               43.11,             68.63,             -25.10,              -11.70,              24.86,            43.29,           2887.90,          -3115.90,        9
03/02 12:00:00 ,         12,               2.830,              509.50,            234.41,               43.50,             69.02,             -24.20,              -11.24,              24.34,            42.84,           2887.90,          -3115.90,        9
03/02 12:30:00 ,         12,               3.700,              505.60,            234.14,               43.73,             68.86,             -25.10,              -11.47,              23.90,            42.58,           2887.90,          -3115.90,        9
03/02 13:00:00 ,         12,               2.090,              511.50,            233.70,               43.34,             68.63,             -25.10,              -11.70,              23.90,            42.13,           2887.90,          -3115.90,        9
03/02 13:30:00 ,         12,               1.140,              500.80,            234.14,               43.50,             68.63,             -24.80,              -11.47,              23.90,            41.87,           2887.90,          -3115.90,        8
03/02 14:00:00 ,         12,               0.580,              501.80,            235.81,               45.20,             69.25,             -24.20,              -10.07,              23.21,            41.87,           2887.90,          -3115.90,        8
03/02 14:30:00 ,         12,               1.090,              499.80,            240.03,               50.80,             70.75,             -22.50,               -6.32,              23.21,            42.58,           2887.90,          -3115.90,        8
03/02 15:00:00 ,         12,               1.300,              495.90,            244.69,               56.16,             70.75,             -22.20,               -3.26,              22.77,            42.31,           2887.90,          -3115.90,        8
03/02 15:30:00 ,         12,               0.310,              486.20,            246.80,               57.40,             69.49,             -24.20,               -3.74,              22.08,            40.89,           2887.90,          -3115.90,        7
03/02 16:00:00 ,         12,               0.120,              485.30,            247.24,               56.78,             69.88,             -24.80,               -5.62,              21.55,            39.73,           2887.90,          -3115.90,        7
03/02 16:30:00 ,         12,               0.030,              494.00,            246.54,               54.06,             69.02,             -25.90,               -7.25,              21.55,            38.76,           2887.90,          -3115.90,        7
03/02 17:00:00 ,         12,               0.020,              495.90,            245.13,               50.17,             68.86,             -26.80,               -9.84,              21.55,            37.87,           2887.90,          -3115.90,        7
03/02 17:30:00 ,         12,               0.010,              495.00,            242.85,               45.83,             68.24,             -27.70,              -12.18,              21.55,            36.89,           2887.90,          -3115.90,        6
03/02 18:00:00 ,         12,               0.000,              507.60,            241.62,               43.50,             68.86,             -27.70,              -12.65,              21.55,            36.44,           2887.90,          -3115.90,        7
03/02 18:30:00 ,         12,               0.010,              497.90,            241.18,               43.34,             69.25,             -27.40,              -12.18,              21.82,            36.44,           2887.90,          -3115.90,        7
03/02 19:00:00 ,         12,               0.000,              500.80,            241.18,               43.11,             69.88,             -27.70,              -11.95,              21.82,            36.18,           2887.90,          -3115.90,        7
03/02 19:30:00 ,         12,               0.010,              507.60,            240.91,               43.11,             70.27,             -27.70,              -11.24,              22.25,            36.18,           2887.90,          -3115.90,        7
03/02 20:00:00 ,         12,               0.000,              491.10,            239.51,               41.86,             70.12,             -28.20,              -11.70,              22.51,            35.47,           2887.90,          -3115.90,        7
03/02 20:30:00 ,         12,               0.000,              498.80,            239.33,               41.48,             69.88,             -28.20,              -11.70,              22.08,            35.47,           2887.90,          -3115.90,        7
03/02 21:00:00 ,         12,               0.000,              501.80,            239.07,               41.86,             70.27,             -28.50,              -11.47,              21.82,            35.47,           2887.90,          -3115.90,        7
03/02 21:30:00 ,         12,               0.010,              502.70,            239.77,               43.11,             70.75,             -27.70,              -10.07,              21.82,            35.47,           2887.90,          -3115.90,        7
03/02 22:00:00 ,         12,               0.000,              515.30,            241.44,               45.83,             70.90,             -27.70,               -8.89,              21.55,            35.73,           2887.90,          -3115.90,        7
03/02 22:30:00 ,         12,               0.060,              498.80,            242.85,               47.84,             71.53,             -27.10,               -7.73,              20.86,            35.73,           2887.90,          -3115.90,        7
03/02 23:00:00 ,         12,               0.420,              499.80,            247.51,               54.29,             72.16,             -25.60,               -3.97,              20.86,            36.62,           2887.90,          -3115.90,        7
03/02 23:30:00 ,         12,               0.040,              506.60,            249.35,               55.53,             71.37,             -26.80,               -4.21,              19.73,            36.18,           2887.90,          -3115.90,        6
04/02 00:00:00 ,         12,               0.020,              488.20,            250.76,               55.92,             71.53,             -26.80,               -4.67,              19.03,            36.18,           2887.90,          -3115.90,        6
04/02 00:30:00 ,         12,               0.010,              504.70,            251.99,               56.78,             71.14,             -26.80,               -4.67,              18.77,            36.18,           2887.90,          -3115.90,        6
04/02 01:00:00 ,         12,               0.010,              495.00,            252.43,               56.16,             71.14,             -27.70,               -5.62,              18.34,            36.18,           2887.90,          -3115.90,        6
04/02 01:30:00 ,         12,               0.000,              485.30,            252.43,               54.91,             71.14,             -27.70,               -6.55,              18.34,            35.73,           2887.90,          -3115.90,        5
04/02 02:00:00 ,         12,               0.010,              468.80,            251.73,               53.44,             71.14,             -27.70,               -7.49,              18.34,            35.91,           2887.90,          -3115.90,        5
04/02 02:30:00 ,         12,               0.010,              468.80,            253.13,               55.15,             71.76,             -26.80,               -5.62,              18.77,            36.62,           2887.90,          -3115.90,        5
04/02 03:00:00 ,         12,               0.000,              467.80,            254.27,               56.16,             71.37,             -26.80,               -5.14,              18.60,            36.89,           2887.90,          -3115.90,        5
04/02 03:30:00 ,         12,               0.000,              485.30,            254.10,               54.91,             70.90,             -27.40,               -6.55,              18.34,            36.44,           2887.90,          -3115.90,        5
04/02 04:00:00 ,         12,               0.000,              493.00,            253.57,               53.90,             71.14,             -27.70,               -7.48,              18.77,            36.44,           2887.90,          -3115.90,        5
04/02 04:30:00 ,         12,               0.010,              463.90,            253.13,               53.44,             71.37,             -27.10,               -7.48,              19.03,            36.89,           2887.90,          -3115.90,        5
04/02 05:00:00 ,         12,               0.000,              412.70,            253.84,               53.67,             71.53,             -26.80,               -7.02,              19.47,            37.16,           2887.90,          -3115.90,        5
04/02 05:30:00 ,         12,               0.000,              451.50,            253.84,               53.67,             71.53,             -26.80,               -6.78,              19.03,            37.33,           2887.90,          -3115.90,        4
04/02 06:00:00 ,         12,               0.000,              455.30,            254.54,               54.06,             71.14,             -26.80,               -6.55,              19.73,            37.60,           2887.90,          -3115.90,        4
04/02 06:30:00 ,         12,               0.000,              458.00,            254.54,               54.06,             71.53,             -26.80,               -6.55,              19.73,            37.60,           2887.90,          -3115.90,        4
04/02 07:00:00 ,         12,               0.010,              458.20,            254.10,               53.44,             71.37,             -26.80,               -7.02,              19.99,            37.87,           2887.90,          -3115.90,        4
04/02 07:30:00 ,         12,               0.000,              453.20,            254.27,               54.06,             71.76,             -26.50,               -6.78,              19.99,            38.04,           2887.90,          -3115.90,        4
04/02 08:00:00 ,         12,               0.000,              467.80,            254.10,               53.44,             71.14,             -26.80,               -6.78,              20.42,            38.31,           2887.90,          -3115.90,        4
04/02 08:30:00 ,         12,               0.000,              457.00,            252.69,               51.42,             70.75,             -27.10,               -8.20,              20.42,            38.04,           2887.90,          -3115.90,        4
04/02 09:00:00 ,         12,               0.000,              463.90,            250.32,               47.69,             70.27,             -27.40,              -11.24,              20.42,            37.33,           2887.90,          -3115.90,        4
04/02 09:30:00 ,         12,               0.000,              452.20,            246.54,               42.87,             70.75,             -28.20,              -14.99,              19.99,            36.89,           2887.90,          -3115.90,        4
04/02 10:00:00 ,         12,               0.000,              453.80,            240.91,               35.65,             69.25,             -29.10,              -16.40,              20.86,            37.87,           2887.90,          -3115.90,        4
04/02 10:30:00 ,         12,               0.000,              475.60,            235.55,               31.30,             69.65,             -29.40,              -17.80,              22.08,            37.60,           2887.90,          -3115.90,        5
04/02 11:00:00 ,         12,               0.000,              484.30,            230.89,               28.43,             69.65,             -28.90,              -19.91,              22.95,            38.04,           2887.90,          -3115.90,        5
04/02 11:30:00 ,         12,               0.010,              481.40,            225.44,               24.47,             69.88,             -29.70,              -20.38,              24.34,            38.58,           2887.90,          -3115.90,        6
04/02 12:00:00 ,         12,               0.000,              475.60,            225.26,               28.82,             72.00,             -26.30,              -15.46,              24.60,            39.29,           2887.90,          -3115.90,        6
04/02 12:30:00 ,         12,               0.000,              459.00,            220.78,               24.70,             68.24,             -29.40,              -25.54,              22.95,            36.44,           2887.90,          -3115.90,        7
04/02 13:00:00 ,         12,               0.000,              464.90,            217.26,               24.47,             71.14,             -27.70,              -24.13,              23.90,            38.31,           2887.90,          -3115.90,        7
04/02 13:30:00 ,         12,               0.000,              469.80,            213.48,               21.75,             69.65,             -28.90,              -18.03,              26.25,            40.18,           2887.90,          -3115.90,        7
04/02 14:00:00 ,         12,               0.000,              454.10,            214.45,               29.20,             72.39,             -25.40,              -13.35,              26.68,            42.13,           2887.90,          -3115.90,        8
04/02 14:30:00 ,         12,               0.000,              451.20,            218.41,               36.66,             73.02,             -23.90,               -8.19,              26.42,            42.84,           2887.90,          -3115.90,        8
04/02 15:00:00 ,         12,               0.000,              455.30,            223.59,               45.20,             73.41,             -22.80,               -3.26,              26.42,            43.29,           2887.90,          -3115.90,        8
04/02 15:30:00 ,         12,               0.000,              469.80,            227.37,               50.17,             73.25,             -23.00,               -1.38,              26.68,            43.29,           2887.90,          -3115.90,        8
04/02 16:00:00 ,         12,               0.000,              476.50,            228.25,               51.18,             72.39,             -23.70,               -2.56,              25.55,            42.58,           2887.90,          -3115.90,        8
04/02 16:30:00 ,         12,               0.000,              473.60,            231.77,               55.53,             73.41,             -22.50,               -0.69,              25.29,            43.29,           2887.90,          -3115.90,        8
04/02 17:00:00 ,         12,               0.000,              470.70,            233.18,               56.54,             72.16,             -23.00,               -1.40,              25.03,            43.02,           2887.90,          -3115.90,        7
04/02 17:30:00 ,         12,               0.000,              457.60,            233.00,               55.77,             72.39,             -23.40,               -3.26,              24.16,            43.29,           2887.90,          -3115.90,        7
04/02 18:00:00 ,         12,               0.010,              458.60,            233.70,               56.16,             72.39,             -23.40,               -3.51,              24.34,            43.29,           2887.90,          -3115.90,        7
04/02 18:30:00 ,         12,               0.000,              450.20,            234.58,               56.39,             72.39,             -23.00,               -3.26,              23.90,            43.29,           2887.90,          -3115.90,        7
04/02 19:00:00 ,         12,               0.000,              445.00,            235.55,               57.01,             72.39,             -22.80,               -2.80,              23.90,            43.29,           2887.90,          -3115.90,        7
04/02 19:30:00 ,         12,               0.000,              457.30,            235.81,               57.17,             72.63,             -23.00,               -2.80,              24.16,            43.73,           2887.90,          -3115.90,        6
04/02 20:00:00 ,         12,               0.010,              461.20,            234.85,               54.68,             72.00,             -23.70,               -5.14,              24.16,            43.29,           2887.90,          -3115.90,        6
04/02 20:30:00 ,         12,               0.000,              460.90,            233.70,               53.05,             71.76,             -23.40,               -6.55,              24.34,            43.29,           2887.90,          -3115.90,        6
04/02 21:00:00 ,         12,               0.010,              450.20,            233.18,               52.43,             72.39,             -23.40,               -6.78,              24.60,            43.29,           2887.90,          -3115.90,        6
04/02 21:30:00 ,         12,               0.000,              439.60,            232.47,               52.19,             72.16,             -23.40,               -7.25,              24.60,            43.29,           2887.90,          -3115.90,        6
04/02 22:00:00 ,         12,               0.010,              457.30,            231.33,               50.56,             71.76,             -23.40,               -7.96,              25.03,            43.29,           2887.90,          -3115.90,        6
04/02 22:30:00 ,         12,               0.000,              460.20,            229.22,               47.69,             71.76,             -23.90,               -8.89,              25.29,            43.29,           2887.90,          -3115.90,        6
04/02 23:00:00 ,         12,               0.000,              460.90,            227.11,               45.83,             71.76,             -23.40,               -9.59,              25.29,            43.29,           2887.90,          -3115.90,        6
04/02 23:30:00 ,         12,               0.000,              452.80,            226.41,               46.45,             72.63,             -22.80,               -8.19,              25.29,            43.73,           2887.90,          -3115.90,        6
05/02 00:00:00 ,         12,               0.010,              442.50,            226.14,               46.83,             72.16,             -22.80,               -7.73,              25.99,            44.00,           2887.90,          -3115.90,        6
05/02 00:30:00 ,         12,               0.000,              452.80,            225.00,               46.21,             72.39,             -22.80,               -7.96,              25.73,            44.00,           2887.90,          -3115.90,        7
05/02 01:00:00 ,         12,               0.000,              457.60,            224.30,               46.21,             72.16,             -22.80,               -8.19,              25.99,            44.27,           2887.90,          -3115.90,        7
05/02 01:30:00 ,         12,               0.000,              463.00,            222.63,               44.12,             72.00,             -23.40,               -9.84,              25.29,            43.73,           2887.90,          -3115.90,        7
05/02 02:00:00 ,         12,               0.000,              471.70,            220.78,               43.50,             72.63,             -22.80,               -9.84,              25.29,            44.27,           2887.90,          -3115.90,        7
05/02 02:30:00 ,         12,               0.010,              460.90,            220.78,               44.58,             72.63,             -22.50,               -8.19,              25.29,            44.71,           2887.90,          -3115.90,        7
05/02 03:00:00 ,         12,               0.000,              444.40,            221.48,               46.21,             73.25,             -21.90,               -7.02,              25.73,            45.16,           2887.90,          -3115.90,        7
05/02 03:30:00 ,         12,               0.000,              441.20,            221.48,               47.46,             73.02,             -21.60,               -7.25,              25.29,            44.71,           2887.90,          -3115.90,        7
05/02 04:00:00 ,         12,               0.000,              424.10,            222.63,               49.71,             73.65,             -21.30,               -4.67,              25.55,            45.42,           2887.90,          -3115.90,        7
05/02 04:30:00 ,         12,               0.000,              424.30,            223.59,               51.18,             73.25,             -21.60,               -4.44,              25.55,            45.16,           2887.90,          -3115.90,        7
05/02 05:00:00 ,         12,               0.000,              426.00,            223.59,               51.18,             73.25,             -21.30,               -5.37,              25.03,            45.42,           2887.90,          -3115.90,        7
05/02 05:30:00 ,         12,               0.000,              415.60,            225.26,               53.67,             73.65,             -20.80,               -4.21,              25.29,            46.13,           2887.90,          -3115.90,        7
05/02 06:00:00 ,         12,               0.000,              426.00,            226.41,               55.30,             73.41,             -20.80,               -3.26,              25.29,            45.87,           2887.90,          -3115.90,        7
05/02 06:30:00 ,         12,               0.000,              428.90,            226.41,               54.91,             73.02,             -20.80,               -3.97,              24.86,            45.69,           2887.90,          -3115.90,        7
05/02 07:00:00 ,         12,               0.010,              448.50,            227.11,               55.30,             73.65,             -20.80,               -3.97,              24.60,            46.13,           2887.90,          -3115.90,        6
05/02 07:30:00 ,         12,               0.000,              467.80,            227.55,               56.39,             73.65,             -20.80,               -3.51,              24.60,            46.40,           2887.90,          -3115.90,        6
05/02 08:00:00 ,         12,               0.000,              462.10,            228.08,               56.54,             73.41,             -20.80,               -3.26,              25.29,            46.13,           2887.90,          -3115.90,        6
05/02 08:30:00 ,         12,               0.000,              475.60,            225.00,               52.04,             72.00,             -22.20,               -6.55,              25.03,            44.98,           2887.90,          -3115.90,        6
05/02 09:00:00 ,         12,               0.000,              473.60,            222.19,               48.47,             72.00,             -22.50,               -8.43,              25.03,            44.71,           2887.90,          -3115.90,        6
05/02 09:30:00 ,         12,               0.000,              472.70,            218.23,               43.73,             72.16,             -22.80,              -10.77,              25.03,            44.44,           2887.90,          -3115.90,        6
05/02 10:00:00 ,         12,               0.000,              462.10,            216.12,               42.72,             72.78,             -21.90,              -10.77,              25.29,            45.16,           2887.90,          -3115.90,        7
05/02 10:30:00 ,         12,               0.000,              471.70,            215.42,               42.87,             72.63,             -21.30,               -9.84,              25.55,            45.42,           2887.90,          -3115.90,        7
05/02 11:00:00 ,         12,               0.000,              472.70,            212.34,               40.23,             71.76,             -22.20,              -11.00,              25.73,            44.98,           2887.90,          -3115.90,        7
05/02 11:30:00 ,         12,               0.000,              467.80,            209.26,               37.75,             72.00,             -22.50,              -12.18,              25.29,            44.98,           2887.90,          -3115.90,        7
05/02 12:00:00 ,         12,               0.000,              448.50,            204.87,               34.02,             71.53,             -23.40,              -14.29,              25.29,            44.44,           2887.90,          -3115.90,        8
05/02 12:30:00 ,         12,               0.000,              495.00,            198.98,               28.82,             70.75,             -24.20,              -20.38,              24.34,            43.02,           2887.90,          -3115.90,        8
05/02 13:00:00 ,         12,               0.000,              521.20,            193.35,               25.32,             72.00,             -23.70,              -21.79,              23.90,            43.73,           2887.90,          -3115.90,        9
05/02 13:30:00 ,         12,               0.000,              526.00,            198.71,               36.27,             75.14,             -19.60,               -9.13,              26.68,            48.53,           2887.90,          -3115.90,        9
05/02 14:00:00 ,         12,               0.010,              567.70,            201.09,               40.85,             74.27,             -19.90,               -5.37,              26.42,            48.27,           2887.90,          -3115.90,        9
05/02 14:30:00 ,         12,               0.000,              599.70,            202.23,               43.50,             74.04,             -19.90,               -4.44,              25.99,            48.27,           2887.90,          -3115.90,        9
05/02 15:00:00 ,         12,               0.000,              601.60,            204.87,               47.22,             74.51,             -19.40,               -2.80,              26.25,            48.71,           2887.90,          -3115.90,        9
05/02 15:30:00 ,         12,               0.000,             2490.60,            205.57,               48.70,             74.27,             -19.60,               -2.80,              25.99,            48.00,           2887.90,          -3115.90,        9
05/02 16:00:00 ,         12,               0.000,             3564.10,            206.45,               50.17,             74.27,             -19.40,               -2.56,              25.73,            48.27,           2887.90,          -3115.90,        9
05/02 16:30:00 ,         12,               0.000,             3090.80,            207.68,               51.57,             74.51,             -18.70,               -2.10,              25.29,            48.53,           2887.90,          -3115.90,        9
05/02 17:00:00 ,         12,               0.420,             2350.00,            211.20,               56.54,             75.14,             -17.60,                0.96,              25.99,            49.69,           2887.90,          -3115.90,        9
05/02 17:30:00 ,         12,               0.770,             2136.70,            213.48,               59.03,             74.51,             -18.20,                1.19,              25.99,            49.24,           2887.90,          -3115.90,        9
05/02 18:00:00 ,         12,               0.410,             1903.90,            214.45,               59.26,             74.27,             -18.70,                0.01,              25.99,            48.98,           2887.90,          -3115.90,        8
05/02 18:30:00 ,         12,               0.140,             1880.70,            214.01,               58.02,             73.65,             -19.00,               -1.15,              25.99,            48.98,           2887.90,          -3115.90,        8
05/02 19:00:00 ,         12,               0.230,             1500.50,            213.75,               56.54,             73.65,             -19.00,               -2.33,              25.99,            48.27,           2887.90,          -3115.90,        8
05/02 19:30:00 ,         12,               0.110,             1907.80,            213.04,               56.16,             73.65,             -19.00,               -2.56,              25.99,            48.53,           2887.90,          -3115.90,        8
05/02 20:00:00 ,         12,               0.030,             2086.20,            212.60,               55.53,             73.65,             -19.00,               -3.03,              25.99,            48.71,           2887.90,          -3115.90,        8
05/02 20:30:00 ,         12,               0.020,             2222.00,            213.04,               55.92,             74.04,             -19.00,               -2.56,              25.99,            48.98,           2887.90,          -3115.90,        8
05/02 21:00:00 ,         12,               0.010,             2602.10,            212.78,               55.53,             73.65,             -19.00,               -2.80,              26.68,            48.98,           2887.90,          -3115.90,        8
05/02 21:30:00 ,         12,               0.010,             2718.50,            212.34,               54.91,             73.65,             -18.70,               -3.03,              26.68,            48.98,           2887.90,          -3115.90,        7
05/02 22:00:00 ,         12,               0.000,             2869.80,            212.60,               55.15,             74.04,             -18.70,               -2.56,              26.68,            48.98,           2887.90,          -3115.90,        7
05/02 22:30:00 ,         12,               0.010,             2730.10,            212.34,               54.91,             73.65,             -18.70,               -2.56,              26.68,            48.53,           2887.90,          -3115.90,        7
05/02 23:00:00 ,         12,               0.000,             2703.00,            210.49,               52.19,             73.41,             -19.40,               -4.67,              26.68,            48.27,           2887.90,          -3115.90,        7
05/02 23:30:00 ,         12,               0.010,             2885.30,            209.97,               51.81,             73.65,             -18.70,               -4.21,              26.68,            48.53,           2887.90,          -3115.90,        7
06/02 00:00:00 ,         12,               0.000,             2640.90,            209.26,               52.04,             73.88,             -18.70,               -3.97,              27.38,            48.71,           2887.90,          -3115.90,        7
06/02 00:30:00 ,         12,               0.000,             2381.00,            209.26,               52.43,             74.04,             -18.50,               -3.74,              27.12,            48.98,           2887.90,          -3115.90,        7
06/02 01:00:00 ,         12,               0.010,             2276.30,            210.23,               53.67,             74.04,             -18.20,               -2.80,              27.38,            48.98,           2887.90,          -3115.90,        7
06/02 01:30:00 ,         12,               0.000,             2373.30,            209.09,               52.43,             73.41,             -19.00,               -3.97,              27.38,            48.53,           2887.90,          -3115.90,        7
06/02 02:00:00 ,         12,               0.000,             2590.50,            208.82,               52.04,             73.88,             -18.20,               -3.74,              27.38,            48.53,           2887.90,          -3115.90,        7
06/02 02:30:00 ,         12,               0.000,             2392.70,            208.82,               53.05,             74.27,             -18.20,               -2.80,              27.38,            48.98,           2887.90,          -3115.90,        7
06/02 03:00:00 ,         12,               0.010,             2567.20,            209.09,               53.90,             74.27,             -18.20,               -2.56,              27.38,            48.98,           2887.90,          -3115.90,        7
06/02 03:30:00 ,         12,               0.000,             2357.80,            210.23,               55.53,             74.90,             -17.00,               -0.92,              26.95,            49.69,           2887.90,          -3115.90,        7
06/02 04:00:00 ,         12,               0.000,             2287.90,            215.42,               62.60,             75.53,             -15.20,                3.07,              27.38,            51.11,           2887.90,          -3115.90,        7
06/02 04:30:00 ,         12,               0.000,             2299.60,            215.15,               60.89,             74.04,             -17.60,                0.96,              26.95,            50.13,           2887.90,          -3115.90,        7
06/02 05:00:00 ,         12,               0.000,             2447.00,            212.78,               56.78,             73.02,             -19.00,               -2.33,              26.68,            48.53,           2887.90,          -3115.90,        7
06/02 05:30:00 ,         12,               0.000,             2361.60,            210.23,               53.67,             73.41,             -18.70,               -4.21,              26.42,            48.27,           2887.90,          -3115.90,        7
06/02 06:00:00 ,         12,               0.000,             2590.50,            209.26,               52.58,             74.04,             -18.20,               -3.98,              27.38,            48.44,           2887.90,          -3115.90,        7
06/02 06:30:00 ,         12,               0.010,             2520.70,            207.86,               51.34,             73.41,             -18.20,               -3.98,              27.38,            48.44,           2887.90,          -3115.90,        7
06/02 07:00:00 ,         12,               0.000,             2633.20,            207.15,               50.72,             73.18,             -18.20,               -4.21,              27.82,            48.98,           2887.90,          -3115.90,        7
06/02 07:30:00 ,         12,               0.000,             1535.50,            205.57,               49.32,             73.65,             -18.20,               -5.14,              27.82,            48.98,           2887.90,          -3115.90,        7
06/02 08:00:00 ,         12,               0.000,              302.70,            205.04,               49.48,             74.27,             -17.90,               -4.21,              28.08,            48.98,           2887.90,          -3115.90,        7
06/02 08:30:00 ,         12,               0.000,              296.30,            203.64,               48.08,             73.41,             -18.20,               -5.38,              28.08,            48.71,           2887.90,          -3115.90,        7
06/02 09:00:00 ,         12,               0.000,              301.90,            200.12,               43.96,             72.63,             -19.40,               -7.48,              28.08,            47.56,           2887.90,          -3115.90,        7
06/02 09:30:00 ,         12,               0.000,              305.00,            194.76,               38.37,             72.00,             -20.20,              -11.95,              27.12,            45.87,           2887.90,          -3115.90,        8
06/02 10:00:00 ,         12,               0.000,              324.20,            189.57,               34.17,             72.63,             -20.40,              -13.11,              28.08,            46.58,           2887.90,          -3115.90,        8
06/02 10:30:00 ,         12,               0.000,              348.70,            187.46,               34.17,             72.78,             -19.60,              -11.70,              28.77,            47.29,           2887.90,          -3115.90,        8
06/02 11:00:00 ,         12,               0.000,              353.90,            187.02,               36.27,             74.04,             -18.20,              -10.30,              28.34,            48.27,           2887.90,          -3115.90,        9
06/02 11:30:00 ,         12,               0.010,              351.60,            188.69,               40.23,             74.51,             -17.30,               -7.25,              28.77,            49.69,           2887.90,          -3115.90,        9
06/02 12:00:00 ,         12,               0.000,              345.80,            189.13,               42.10,             74.27,             -17.30,               -5.62,              28.51,            49.96,           2887.90,          -3115.90,        9
06/02 12:30:00 ,         12,               0.000,              353.50,            189.84,               44.12,             75.14,             -17.30,               -3.97,              28.08,            50.67,           2887.90,          -3115.90,        9
06/02 13:00:00 ,         12,               0.000,              369.80,            190.80,               46.45,             74.90,             -16.80,               -2.10,              28.77,            51.11,           2887.90,          -3115.90,        9
06/02 13:30:00 ,         12,               0.000,              347.10,            190.27,               46.60,             74.27,             -17.30,               -2.56,              28.77,            50.67,           2887.90,          -3115.90,        9
06/02 14:00:00 ,         12,               0.000,              358.70,            188.69,               44.58,             73.88,             -18.20,               -5.37,              28.34,            49.69,           2887.90,          -3115.90,        9
06/02 14:30:00 ,         12,               0.000,              736.40,            188.69,               45.83,             74.67,             -17.30,               -5.14,              28.08,            50.40,           2887.90,          -3115.90,        9
06/02 15:00:00 ,         12,               0.000,             3937.40,            188.69,               46.45,             74.27,             -17.30,               -3.26,              28.77,            50.84,           2887.90,          -3115.90,        9
06/02 15:30:00 ,         12,               0.000,             3937.40,            187.46,               45.20,             74.04,             -17.80,               -4.67,              28.51,            50.13,           2887.90,          -3115.90,        9
06/02 16:00:00 ,         12,               0.000,             3937.40,            186.32,               44.35,             74.04,             -17.60,               -5.85,              28.08,            49.96,           2887.90,          -3115.90,        9
06/02 16:30:00 ,         12,               0.000,             3937.40,            186.32,               45.20,             74.51,             -17.30,               -5.14,              28.77,            50.40,           2887.90,          -3115.90,       10
06/02 17:00:00 ,         12,               0.000,             3917.00,            185.88,               45.36,             74.51,             -17.30,               -4.91,              28.51,            50.40,           2887.90,          -3115.90,       10
06/02 17:30:00 ,         12,               0.000,             3816.20,            187.29,               48.31,             75.29,             -16.40,               -3.03,              28.51,            51.56,           2887.90,          -3115.90,       10
06/02 18:00:00 ,         12,               0.000,             2978.40,            187.73,               48.93,             74.27,             -16.40,               -2.56,              28.34,            51.82,           2887.90,          -3115.90,       10
06/02 18:30:00 ,         12,               0.010,             2183.20,            188.87,               50.80,             75.53,             -15.90,               -1.63,              28.34,            52.27,           2887.90,          -3115.90,       10
06/02 19:00:00 ,         12,               0.000,             1562.60,            192.38,               55.15,             76.55,             -14.70,                1.19,              28.34,            53.24,           2887.90,          -3115.90,       10
06/02 19:30:00 ,         12,               0.000,             2264.70,            193.62,               56.16,             74.51,             -15.90,                1.42,              29.03,            52.80,           2887.90,          -3115.90,        9
06/02 20:00:00 ,         12,               0.000,             2904.70,            192.65,               54.52,             74.51,             -16.40,               -0.92,              28.51,            51.82,           2887.90,          -3115.90,        9
06/02 20:30:00 ,         12,               0.000,             2512.90,            192.65,               53.67,             74.04,             -16.40,               -1.40,              28.08,            51.82,           2887.90,          -3115.90,        9
06/02 21:00:00 ,         12,               0.000,             1977.60,            203.46,               68.58,             78.04,              -9.80,                9.63,              28.77,            57.07,           2887.90,          -3115.90,        9
06/02 21:30:00 ,         12,               0.000,             1663.50,            214.01,               80.00,             76.78,             -10.40,               15.43,              29.03,            57.96,           2887.90,          -3115.90,        8
06/02 22:00:00 ,         12,               0.000,             1318.20,            217.97,               81.63,             75.76,             -12.10,               14.29,              28.34,            56.80,           2887.90,          -3115.90,        7
06/02 22:30:00 ,         12,               0.000,             1209.60,            218.41,               78.91,             74.67,             -14.20,               10.33,              28.08,            55.11,           2887.90,          -3115.90,        7
06/02 23:00:00 ,         12,               0.000,             1050.60,            217.70,               75.03,             74.51,             -15.00,                6.99,              28.08,            53.96,           2887.90,          -3115.90,        6
