DELTA-T LOGGER
R-Nachbau der Loggerdateien, um Delta-T Dateien oder anderen Loggerdateiformate mit Flag-Splaten in die Level2 Datenbank hochzuladen. Autor:Marvin Lorff, Ausgabe durch Funktion: write.fwf2()
01/01 00:00:00
31/03 23:30:00
Start_Year: 2021
Channel number,,,,,,,
Sensor code,,,,,,,
          Datum, CO3_Kanäle,            FWINDXXX,          FREGENXX,         FReLuxxx,            FTempxxx,           FGlobalx
Units,,,,,,,
Minimum value,,,,,,,
Maximum value,,,,,,,
15/01 20:00:00 ,          5,               0.000,               0.0,           98.460,               -6.81,               0.03
15/01 20:30:00 ,          5,               0.000,               0.0,           98.250,               -6.66,               0.03
15/01 21:00:00 ,          5,               0.000,               0.0,           98.200,               -6.55,               0.03
15/01 21:30:00 ,          5,               0.000,               0.0,           97.890,               -6.86,               0.03
15/01 22:00:00 ,          5,               0.000,               0.0,           97.690,               -6.86,               0.03
15/01 22:30:00 ,          5,               0.000,               0.0,           97.590,               -6.86,               0.03
15/01 23:00:00 ,          5,               0.000,               0.0,           97.480,               -6.91,               0.03
15/01 23:30:00 ,          5,               0.000,               0.0,           97.480,               -6.96,               0.03
16/01 00:00:00 ,          5,               0.000,               0.0,           97.480,               -6.91,               0.03
16/01 00:30:00 ,          5,               0.000,               0.0,           97.180,               -6.91,               0.03
16/01 01:00:00 ,          5,               0.000,               0.0,           97.130,               -6.91,               0.03
16/01 01:30:00 ,          5,               0.000,               0.0,           97.890,               -6.91,               0.03
16/01 02:00:00 ,          5,               0.000,               0.0,           98.000,               -6.76,               0.03
16/01 02:30:00 ,          5,               0.000,               0.0,           97.540,               -6.71,               0.03
16/01 03:00:00 ,          5,               0.000,               0.0,           97.230,               -6.71,               0.03
16/01 03:30:00 ,          5,               0.000,               0.0,           97.430,               -6.66,               0.03
16/01 04:00:00 ,          5,               0.000,               0.0,           97.230,               -6.55,               0.03
16/01 04:30:00 ,          5,               0.000,               0.0,           97.380,               -6.66,               0.03
16/01 05:00:00 ,          5,               0.000,               0.0,           97.640,               -7.01,               0.03
16/01 05:30:00 ,          5,               0.000,               0.0,           97.540,               -7.01,               0.03
16/01 06:00:00 ,          5,               0.000,               0.0,           97.230,               -7.01,               0.03
16/01 06:30:00 ,          5,               0.000,               0.0,           97.430,               -7.12,               0.03
16/01 07:00:00 ,          5,               0.000,               0.0,           97.280,               -7.07,               0.03
16/01 07:30:00 ,          5,               0.000,               0.0,           97.130,               -7.48,               0.03
16/01 08:00:00 ,          5,               0.000,               0.0,           97.230,               -7.63,               0.03
16/01 08:30:00 ,          5,               0.000,               0.0,           97.230,               -7.78,               0.63
16/01 09:00:00 ,          5,               0.000,               0.0,           97.130,               -7.48,               6.40
16/01 09:30:00 ,          5,               0.000,               0.0,           96.310,               -6.25,              26.82
16/01 10:00:00 ,          5,               0.000,               0.0,           92.520,               -4.40,              33.77
16/01 10:30:00 ,          5,               0.000,               0.0,           93.290,               -4.56,              36.70
16/01 11:00:00 ,          5,               0.000,               0.0,           96.410,               -5.99,              24.78
16/01 11:30:00 ,          5,               0.000,               0.0,           97.280,               -5.84,              29.89
16/01 12:00:00 ,          5,               0.000,               0.0,           95.490,               -4.86,              41.12
16/01 12:30:00 ,          5,               0.417,               0.0,           93.640,               -3.89,              41.68
16/01 13:00:00 ,          5,               0.568,               0.0,           96.820,               -4.56,              41.36
16/01 13:30:00 ,          5,               0.155,               0.2,           96.310,               -3.89,              45.84
16/01 14:00:00 ,          5,               0.436,               0.0,           97.280,               -4.56,              25.80
16/01 14:30:00 ,          5,               0.378,               0.0,           99.690,               -5.68,               9.92
16/01 15:00:00 ,          5,               0.000,               0.0,           99.690,               -6.09,              10.51
16/01 15:30:00 ,          5,               0.000,               0.0,           99.690,               -5.99,              10.34
16/01 16:00:00 ,          5,               0.000,               0.0,           99.230,               -5.48,               6.94
16/01 16:30:00 ,          5,               0.000,               0.0,           99.330,               -6.50,               2.64
16/01 17:00:00 ,          5,               0.000,               0.0,           99.690,               -6.71,               0.15
16/01 17:30:00 ,          5,               0.000,               0.0,           99.690,               -6.86,               0.03
16/01 18:00:00 ,          5,               0.000,               0.0,           99.690,               -6.91,               0.03
16/01 18:30:00 ,          5,               0.000,               0.0,           99.580,               -7.01,               0.03
16/01 19:00:00 ,          5,               0.000,               0.0,           96.560,               -6.71,               0.03
16/01 19:30:00 ,          5,               0.000,               0.0,           94.570,               -6.55,               0.03
16/01 20:00:00 ,          5,               0.000,               0.0,           93.130,               -6.35,               0.03
16/01 20:30:00 ,          5,               0.000,               0.0,           89.550,               -5.73,               0.03
16/01 21:00:00 ,          5,               0.000,               0.0,           88.630,               -5.63,               0.03
16/01 21:30:00 ,          5,               0.000,               0.0,           87.450,               -5.43,               0.03
16/01 22:00:00 ,          5,               0.000,               0.0,           94.000,               -5.84,               0.03
16/01 22:30:00 ,          5,               0.000,               0.0,           97.690,               -6.09,               0.03
16/01 23:00:00 ,          5,               0.000,               0.0,           99.070,               -5.63,               0.03
16/01 23:30:00 ,          5,               0.000,               0.0,           99.640,               -5.22,               0.03
17/01 00:00:00 ,          5,               0.000,               0.0,           99.740,               -4.56,               0.03
17/01 00:30:00 ,          5,               0.000,               0.0,           99.740,               -3.84,               0.03
17/01 01:00:00 ,          5,               0.000,               0.0,           99.740,               -3.43,               0.03
17/01 01:30:00 ,          5,               0.000,               0.0,           99.740,               -3.48,               0.03
17/01 02:00:00 ,          5,               0.000,               0.0,           99.740,               -3.53,               0.03
17/01 02:30:00 ,          5,               0.000,               0.0,           99.740,               -3.43,               0.03
17/01 03:00:00 ,          5,               0.000,               0.0,           99.740,               -3.43,               0.03
17/01 03:30:00 ,          5,               0.000,               0.0,           99.740,               -3.38,               0.03
17/01 04:00:00 ,          5,               0.000,               0.0,           99.740,               -3.38,               0.03
17/01 04:30:00 ,          5,               0.000,               0.0,           99.740,               -3.33,               0.03
17/01 05:00:00 ,          5,               0.000,               0.0,           99.740,               -3.23,               0.03
17/01 05:30:00 ,          5,               0.000,               0.0,           99.740,               -3.23,               0.03
17/01 06:00:00 ,          5,               0.000,               0.0,           99.740,               -3.23,               0.03
17/01 06:30:00 ,          5,               0.000,               0.0,           99.740,               -3.17,               0.03
17/01 07:00:00 ,          5,               0.000,               0.0,           99.740,               -3.17,               0.03
17/01 07:30:00 ,          5,               0.000,               0.0,           99.740,               -3.07,               0.03
17/01 08:00:00 ,          5,               0.000,               0.0,           99.740,               -2.97,               0.03
17/01 08:30:00 ,          5,               0.000,               0.0,           99.740,               -2.92,               0.03
17/01 09:00:00 ,          5,               0.000,               0.0,           99.740,               -2.82,               0.84
17/01 09:30:00 ,          5,               0.000,               0.0,           99.740,               -2.66,               0.85
17/01 10:00:00 ,          5,               0.000,               0.0,           99.740,               -2.51,               2.73
17/01 10:30:00 ,          5,               0.000,               0.0,           99.740,               -2.36,               6.28
17/01 11:00:00 ,          5,               0.000,               0.0,           99.740,               -2.20,               7.98
17/01 11:30:00 ,          5,               0.000,               0.0,           99.740,               -2.10,               8.38
17/01 12:00:00 ,          5,               0.000,               0.0,           99.740,               -1.95,               7.22
17/01 12:30:00 ,          5,               0.000,               0.0,           99.740,               -1.89,               7.98
17/01 13:00:00 ,          5,               0.000,               0.0,           99.740,               -1.79,               6.06
17/01 13:30:00 ,          5,               0.000,               0.0,           99.740,               -1.69,               7.22
17/01 14:00:00 ,          5,               0.000,               0.0,           99.690,               -1.54,               5.12
17/01 14:30:00 ,          5,               0.000,               0.0,           99.740,               -1.64,               2.85
17/01 15:00:00 ,          5,               0.000,               0.0,           99.740,               -1.69,               3.80
17/01 15:30:00 ,          5,               0.000,               0.0,           99.740,               -1.64,               4.18
17/01 16:00:00 ,          5,               0.000,               0.0,           99.740,               -1.79,               0.96
17/01 16:30:00 ,          5,               0.000,               0.0,           99.740,               -1.84,               0.21
17/01 17:00:00 ,          5,               0.000,               0.0,           99.740,               -1.89,               0.03
17/01 17:30:00 ,          5,               0.000,               0.0,           99.690,               -1.95,               0.03
17/01 18:00:00 ,          5,               0.000,               0.0,           99.690,               -2.00,               0.03
17/01 18:30:00 ,          5,               0.000,               0.0,           99.690,               -2.05,               0.03
17/01 19:00:00 ,          5,               0.000,               0.0,           99.690,               -2.05,               0.03
17/01 19:30:00 ,          5,               0.000,               0.0,           99.690,               -2.20,               0.03
17/01 20:00:00 ,          5,               0.000,               0.0,           99.690,               -2.10,               0.03
17/01 20:30:00 ,          5,               0.000,               0.0,           99.690,               -1.95,               0.03
17/01 21:00:00 ,          5,               0.000,               0.0,           99.690,               -1.89,               0.03
17/01 21:30:00 ,          5,               0.000,               0.0,           99.690,               -1.89,               0.03
17/01 22:00:00 ,          5,               0.000,               0.0,           99.740,               -1.89,               0.03
17/01 22:30:00 ,          5,               0.000,               0.0,           99.740,               -1.79,               0.03
17/01 23:00:00 ,          5,               0.000,               0.0,           99.690,               -1.74,               0.03
17/01 23:30:00 ,          5,               0.000,               0.0,           99.740,               -1.64,               0.03
18/01 00:00:00 ,          5,               0.000,               0.0,           99.740,               -1.64,               0.03
18/01 00:30:00 ,          5,               0.000,               0.0,           99.740,               -1.64,               0.03
18/01 01:00:00 ,          5,               0.000,               0.0,           99.740,               -1.64,               0.03
18/01 01:30:00 ,          5,               0.000,               0.0,           99.740,               -1.69,               0.03
18/01 02:00:00 ,          5,               0.000,               0.0,           99.740,               -1.79,               0.03
18/01 02:30:00 ,          5,               0.000,               0.0,           99.740,               -2.00,               0.03
18/01 03:00:00 ,          5,               0.000,               0.0,           99.740,               -2.10,               0.03
18/01 03:30:00 ,          5,               0.000,               0.0,           99.740,               -2.10,               0.03
18/01 04:00:00 ,          5,               0.000,               0.0,           99.740,               -2.05,               0.03
18/01 04:30:00 ,          5,               0.000,               0.0,           99.690,               -2.15,               0.03
18/01 05:00:00 ,          5,               0.000,               0.0,           99.690,               -2.15,               0.03
18/01 05:30:00 ,          5,               0.000,               0.0,           99.690,               -2.15,               0.03
18/01 06:00:00 ,          5,               0.000,               0.0,           99.690,               -2.20,               0.03
18/01 06:30:00 ,          5,               0.000,               0.0,           99.690,               -2.36,               0.03
18/01 07:00:00 ,          5,               0.000,               0.0,           99.690,               -2.36,               0.03
18/01 07:30:00 ,          5,               0.000,               0.0,           99.690,               -2.30,               0.03
18/01 08:00:00 ,          5,               0.000,               0.0,           99.690,               -2.30,               0.03
18/01 08:30:00 ,          5,               0.000,               0.0,           99.690,               -2.41,               0.03
18/01 09:00:00 ,          5,               0.000,               0.0,           99.690,               -2.36,               0.77
18/01 09:30:00 ,          5,               0.000,               0.0,           99.690,               -2.30,               2.85
18/01 10:00:00 ,          5,               0.000,               0.0,           99.690,               -2.15,               5.71
18/01 10:30:00 ,          5,               0.000,               0.0,           99.640,               -1.89,               9.09
18/01 11:00:00 ,          5,               0.000,               0.0,           99.530,               -1.79,               9.28
18/01 11:30:00 ,          5,               0.000,               0.0,           99.690,               -1.84,               9.47
18/01 12:00:00 ,          5,               0.000,               0.0,           99.740,               -1.69,              11.36
18/01 12:30:00 ,          5,               0.000,               0.0,           99.170,               -1.54,              13.82
18/01 13:00:00 ,          5,               0.000,               0.0,           98.760,               -1.48,              13.25
18/01 13:30:00 ,          5,               0.000,               0.0,           98.410,               -1.59,              11.74
18/01 14:00:00 ,          5,               0.000,               0.0,           98.710,               -1.64,              11.17
18/01 14:30:00 ,          5,               0.000,               0.0,           96.310,               -1.84,              10.23
18/01 15:00:00 ,          5,               0.000,               0.0,           96.360,               -1.89,               8.71
18/01 15:30:00 ,          5,               0.000,               0.0,           96.770,               -1.95,               6.25
18/01 16:00:00 ,          5,               0.000,               0.0,           96.100,               -2.05,               5.31
18/01 16:30:00 ,          5,               0.000,               0.0,           94.620,               -2.10,               4.18
18/01 17:00:00 ,          5,               0.000,               0.0,           93.490,               -2.30,               0.51
18/01 17:30:00 ,          5,               0.000,               0.0,           90.730,               -2.20,               0.03
18/01 18:00:00 ,          5,               0.000,               0.0,           93.640,               -2.46,               0.03
18/01 18:30:00 ,          5,               0.000,               0.0,           93.540,               -2.56,               0.03
18/01 19:00:00 ,          5,               0.000,               0.0,           93.340,               -2.61,               0.03
18/01 19:30:00 ,          5,               0.000,               0.0,           93.700,               -2.61,               0.03
18/01 20:00:00 ,          5,               0.000,               0.0,           92.260,               -2.56,               0.03
18/01 20:30:00 ,          5,               0.000,               0.0,           91.850,               -2.51,               0.03
18/01 21:00:00 ,          5,               0.000,               0.0,           89.910,               -2.56,               0.03
18/01 21:30:00 ,          5,               0.000,               0.0,           89.340,               -2.56,               0.03
18/01 22:00:00 ,          5,               0.000,               0.0,           90.420,               -2.61,               0.03
18/01 22:30:00 ,          5,               0.000,               0.0,           90.060,               -2.51,               0.03
18/01 23:00:00 ,          5,               0.000,               0.0,           87.350,               -2.51,               0.03
18/01 23:30:00 ,          5,               0.000,               0.0,           84.840,               -2.46,               0.03
19/01 00:00:00 ,          5,               0.000,               0.0,           85.960,               -2.61,               0.03
19/01 00:30:00 ,          5,               0.000,               0.0,           86.220,               -2.66,               0.03
19/01 01:00:00 ,          5,               0.000,               0.0,           86.990,               -2.87,               0.03
19/01 01:30:00 ,          5,               0.000,               0.0,           85.610,               -2.76,               0.03
19/01 02:00:00 ,          5,               0.000,               0.0,           85.760,               -2.82,               0.03
19/01 02:30:00 ,          5,               0.000,               0.0,           85.910,               -2.82,               0.03
19/01 03:00:00 ,          5,               0.000,               0.0,           86.780,               -2.87,               0.03
19/01 03:30:00 ,          5,               0.000,               0.0,           88.680,               -2.92,               0.03
19/01 04:00:00 ,          5,               0.000,               0.0,           88.730,               -3.07,               0.03
19/01 04:30:00 ,          5,               0.000,               0.0,           87.810,               -2.92,               0.03
19/01 05:00:00 ,          5,               0.000,               0.0,           87.650,               -2.82,               0.03
19/01 05:30:00 ,          5,               0.000,               0.0,           88.010,               -2.76,               0.03
19/01 06:00:00 ,          5,               0.000,               0.0,           86.990,               -2.61,               0.03
19/01 06:30:00 ,          5,               0.000,               0.0,           87.240,               -2.61,               0.03
19/01 07:00:00 ,          5,               0.000,               0.0,           87.500,               -2.51,               0.03
19/01 07:30:00 ,          5,               0.000,               0.0,           87.090,               -2.51,               0.03
19/01 08:00:00 ,          5,               0.000,               0.0,           84.940,               -2.25,               0.03
19/01 08:30:00 ,          5,               0.000,               0.0,           83.970,               -2.05,               0.75
19/01 09:00:00 ,          5,               0.000,               0.0,           85.450,               -1.89,               5.95
19/01 09:30:00 ,          5,               0.000,               0.0,           84.530,               -1.48,              13.32
19/01 10:00:00 ,          5,               0.105,               0.0,           81.770,               -1.13,              22.00
19/01 10:30:00 ,          5,               2.682,               0.0,           74.340,               -0.61,              25.19
19/01 11:00:00 ,          5,               2.874,               0.0,           71.120,               -0.26,              25.73
19/01 11:30:00 ,          5,               1.669,               0.0,           79.000,                0.00,              26.98
19/01 12:00:00 ,          5,               2.930,               0.0,           78.750,               -0.10,              16.21
19/01 12:30:00 ,          5,               3.178,               0.0,           61.290,                0.61,              13.18
19/01 13:00:00 ,          5,               2.876,               0.0,           53.910,                0.82,               9.59
19/01 13:30:00 ,          5,               2.626,               0.0,           47.560,                1.28,               5.05
19/01 14:00:00 ,          5,               2.717,               0.2,           51.660,                1.28,               4.70
19/01 14:30:00 ,          5,               3.143,               0.0,           57.600,                0.82,               5.43
19/01 15:00:00 ,          5,               3.368,               0.2,           54.170,                1.28,               3.54
19/01 15:30:00 ,          5,               2.707,               0.0,           51.870,                1.74,               3.37
19/01 16:00:00 ,          5,               2.339,               0.0,           48.380,                2.15,               3.92
19/01 16:30:00 ,          5,               2.360,               0.0,           44.800,                2.61,              38.52
19/01 17:00:00 ,          5,               2.196,               0.0,           44.130,                2.82,               0.31
19/01 17:30:00 ,          5,               2.000,               0.0,           40.240,                3.17,               0.03
19/01 18:00:00 ,          5,               3.130,               0.0,           34.000,                3.64,               0.03
19/01 18:30:00 ,          5,               2.599,               0.0,           32.970,                3.69,               0.03
19/01 19:00:00 ,          5,               3.128,               0.0,           29.950,                3.94,               0.03
19/01 19:30:00 ,          5,               2.095,               0.0,           27.240,                4.25,               0.03
19/01 20:00:00 ,          5,               1.959,               0.0,           30.770,                4.10,               0.03
19/01 20:30:00 ,          5,               2.692,               0.0,           35.070,                4.30,               0.03
19/01 21:00:00 ,          5,               3.459,               0.0,           40.500,                4.45,               0.03
19/01 21:30:00 ,          5,               3.269,               0.0,           45.620,                4.45,               0.03
19/01 22:00:00 ,          5,               3.070,               0.8,           50.590,                5.02,               0.03
19/01 22:30:00 ,          5,               1.661,               2.4,           55.500,                5.12,               0.07
19/01 23:00:00 ,          5,               1.236,               1.2,           57.650,                4.97,               0.03
19/01 23:30:00 ,          5,               2.616,               2.4,           56.990,                5.32,               0.03
20/01 00:00:00 ,          5,               2.556,               2.4,           57.800,                5.27,               0.03
20/01 00:30:00 ,          5,               2.928,               1.6,           57.290,                5.32,               0.03
20/01 01:00:00 ,          5,               2.153,               1.6,           54.780,                5.43,               0.03
20/01 01:30:00 ,          5,               2.337,               0.8,           54.580,                5.53,               0.03
20/01 02:00:00 ,          5,               1.917,               1.2,           53.810,                5.73,               0.03
20/01 02:30:00 ,          5,               1.446,               0.8,           55.300,                5.63,               0.03
20/01 03:00:00 ,          5,               2.103,               0.8,           51.400,                5.84,               0.03
20/01 03:30:00 ,          5,               1.475,               0.4,           50.280,                5.73,               0.03
20/01 04:00:00 ,          5,               1.236,               0.6,           49.310,                5.53,               0.03
20/01 04:30:00 ,          5,               1.570,               0.2,           48.380,                5.53,               0.03
20/01 05:00:00 ,          5,               1.574,               0.4,           48.080,                5.53,               0.03
20/01 05:30:00 ,          5,               1.541,               0.4,           48.230,                5.32,               0.03
20/01 06:00:00 ,          5,               1.634,               0.4,           46.690,                5.48,               0.03
20/01 06:30:00 ,          5,               1.829,               0.2,           46.640,                5.48,               0.03
20/01 07:00:00 ,          5,               1.640,               0.4,           47.460,                5.27,               0.03
20/01 07:30:00 ,          5,               1.610,               0.4,           46.540,                5.43,               0.03
20/01 08:00:00 ,          5,               1.587,               0.2,           44.540,                5.89,               0.03
20/01 08:30:00 ,          5,               1.523,               0.4,           43.060,                6.14,               6.30
20/01 09:00:00 ,          5,               1.401,               0.2,           41.570,                6.45,              28.81
20/01 09:30:00 ,          5,               1.597,               0.2,           41.060,                6.55,              69.04
20/01 10:00:00 ,          5,               1.932,               0.4,           39.370,                7.12,             116.96
20/01 10:30:00 ,          5,               1.764,               0.2,           42.800,                6.66,             139.20
20/01 11:00:00 ,          5,               1.723,               0.4,           43.160,                6.66,             164.16
20/01 11:30:00 ,          5,               1.306,               0.2,           41.780,                7.17,             160.56
20/01 12:00:00 ,          5,               0.777,               0.4,           40.190,                7.53,             161.84
20/01 12:30:00 ,          5,               1.357,               0.2,           39.370,                7.73,             199.84
20/01 13:00:00 ,          5,               0.893,               0.2,           37.790,                8.45,             314.64
20/01 13:30:00 ,          5,               1.120,               0.4,           37.680,                8.86,             326.56
20/01 14:00:00 ,          5,               0.940,               0.2,           39.940,                8.45,             243.12
20/01 14:30:00 ,          5,               0.899,               0.0,           40.700,                8.14,             203.52
20/01 15:00:00 ,          5,               1.260,               0.4,           44.240,                7.83,             228.72
20/01 15:30:00 ,          5,               1.500,               0.2,           41.930,                7.88,             150.32
20/01 16:00:00 ,          5,               1.362,               0.0,           40.600,                7.68,              71.60
20/01 16:30:00 ,          5,               2.041,               0.2,           40.350,                7.63,              36.44
20/01 17:00:00 ,          5,               1.597,               0.2,           41.010,                7.42,              13.60
20/01 17:30:00 ,          5,               1.614,               0.0,           41.880,                7.17,               0.75
20/01 18:00:00 ,          5,               1.599,               0.0,           41.060,                7.32,               0.03
20/01 18:30:00 ,          5,               1.196,               0.2,           39.730,                7.42,               0.03
20/01 19:00:00 ,          5,               1.486,               0.0,           37.940,                7.78,               0.03
20/01 19:30:00 ,          5,               1.390,               0.0,           37.020,                7.83,               0.03
20/01 20:00:00 ,          5,               1.655,               0.0,           36.200,                7.68,               0.03
20/01 20:30:00 ,          5,               2.192,               0.0,           35.840,                7.42,               0.03
20/01 21:00:00 ,          5,               1.589,               0.0,           36.920,                7.01,               0.03
20/01 21:30:00 ,          5,               1.486,               0.0,           36.860,                6.96,               0.03
20/01 22:00:00 ,          5,               1.845,               0.0,           37.170,                6.91,               0.03
20/01 22:30:00 ,          5,               1.531,               0.0,           39.630,                6.30,               0.03
20/01 23:00:00 ,          5,               1.504,               0.0,           40.910,                5.99,               0.03
20/01 23:30:00 ,          5,               1.562,               0.0,           39.580,                6.09,               0.03
21/01 00:00:00 ,          5,               1.426,               0.0,           39.370,                6.35,               0.03
21/01 00:30:00 ,          5,               0.994,               0.0,           40.910,                5.89,               0.03
21/01 01:00:00 ,          5,               1.362,               0.0,           39.120,                6.55,               0.03
21/01 01:30:00 ,          5,               2.397,               0.0,           40.760,                6.71,               0.03
21/01 02:00:00 ,          5,               2.037,               0.0,           40.960,                6.91,               0.03
21/01 02:30:00 ,          5,               1.874,               0.0,           39.220,                7.27,               0.03
21/01 03:00:00 ,          5,               2.347,               0.0,           39.630,                7.27,               0.03
21/01 03:30:00 ,          5,               2.269,               0.0,           40.450,                7.07,               0.03
21/01 04:00:00 ,          5,               2.579,               0.0,           40.500,                7.01,               0.03
21/01 04:30:00 ,          5,               1.760,               0.0,           41.010,                6.91,               0.03
21/01 05:00:00 ,          5,               1.560,               0.0,           41.830,                6.66,               0.03
21/01 05:30:00 ,          5,               2.143,               0.0,           41.370,                7.01,               0.03
21/01 06:00:00 ,          5,               3.207,               0.0,           43.620,                7.32,               0.03
21/01 06:30:00 ,          5,               4.095,               0.0,           48.380,                7.73,               0.03
21/01 07:00:00 ,          5,               3.895,               0.0,           53.910,                7.37,               0.03
21/01 07:30:00 ,          5,               3.120,               0.0,           57.600,                6.60,               0.03
21/01 08:00:00 ,          5,               4.184,               0.0,           58.620,                7.42,               0.03
21/01 08:30:00 ,          5,               4.589,               0.0,           59.960,                7.37,               3.65
21/01 09:00:00 ,          5,               4.207,               0.0,           60.310,                7.42,              22.54
21/01 09:30:00 ,          5,               3.905,               0.0,           61.130,                7.53,              25.73
21/01 10:00:00 ,          5,               4.138,               0.0,           59.390,                7.88,              45.76
21/01 10:30:00 ,          5,               4.595,               0.0,           57.800,                8.19,             107.84
21/01 11:00:00 ,          5,               4.498,               0.0,           57.860,                8.40,              87.92
21/01 11:30:00 ,          5,               3.946,               0.0,           59.550,                8.24,             121.92
21/01 12:00:00 ,          5,               4.566,               0.0,           58.370,                8.86,             167.84
21/01 12:30:00 ,          5,               4.405,               0.0,           60.110,                8.60,              70.64
21/01 13:00:00 ,          5,               3.909,               0.0,           65.740,                7.83,              50.16
21/01 13:30:00 ,          5,               3.620,               0.2,           71.580,                7.17,              48.32
21/01 14:00:00 ,          5,               2.556,               0.0,           77.880,                6.45,              47.04
21/01 14:30:00 ,          5,               4.048,               0.0,           75.420,                6.86,              63.52
21/01 15:00:00 ,          5,               3.089,               0.0,           70.760,                7.37,             100.24
21/01 15:30:00 ,          5,               3.806,               0.0,           68.660,                7.63,              45.76
21/01 16:00:00 ,          5,               4.081,               0.0,           68.100,                7.68,              21.93
21/01 16:30:00 ,          5,               3.678,               0.2,           76.030,                7.01,              10.20
21/01 17:00:00 ,          5,               3.845,               0.8,           87.600,                5.89,               3.96
21/01 17:30:00 ,          5,               2.349,               0.0,           77.980,                6.55,               0.03
21/01 18:00:00 ,          5,               2.492,               0.0,           73.370,                7.01,               0.03
21/01 18:30:00 ,          5,               2.027,               0.0,           69.790,                7.22,               0.03
21/01 19:00:00 ,          5,               2.843,               0.0,           65.640,                7.63,               0.03
21/01 19:30:00 ,          5,               3.847,               0.0,           60.470,                8.24,               0.03
21/01 20:00:00 ,          5,               3.634,               0.0,           61.700,                8.09,               0.03
21/01 20:30:00 ,          5,               1.967,               0.0,           62.770,                7.83,               0.03
21/01 21:00:00 ,          5,               1.430,               0.4,           77.820,                6.30,               0.03
21/01 21:30:00 ,          5,               2.465,               0.4,           83.050,                5.68,               0.03
21/01 22:00:00 ,          5,               2.486,               0.4,           91.750,                4.81,               0.03
21/01 22:30:00 ,          5,               3.680,               0.2,           88.420,                5.02,               0.03
21/01 23:00:00 ,          5,               3.490,               0.0,           80.640,                5.73,               0.03
21/01 23:30:00 ,          5,               3.537,               0.0,           75.210,                6.40,               0.03
22/01 00:00:00 ,          5,               2.616,               1.6,           85.560,                5.79,               0.03
22/01 00:30:00 ,          5,               3.221,               1.2,           95.900,                4.81,               0.03
22/01 01:00:00 ,          5,               4.072,               0.0,           85.810,                5.43,               0.03
22/01 01:30:00 ,          5,               5.308,               0.0,           74.140,                6.35,               0.03
22/01 02:00:00 ,          5,               5.233,               0.0,           66.610,                6.71,               0.03
22/01 02:30:00 ,          5,               4.806,               0.0,           63.640,                6.91,               0.03
22/01 03:00:00 ,          5,               5.649,               0.0,           61.540,                6.96,               0.03
22/01 03:30:00 ,          5,               4.475,               0.0,           60.620,                6.96,               0.03
22/01 04:00:00 ,          5,               4.155,               0.0,           61.800,                6.86,               0.03
22/01 04:30:00 ,          5,               3.250,               0.0,           62.110,                6.66,               0.03
22/01 05:00:00 ,          5,               4.463,               0.0,           64.150,                6.66,               0.03
22/01 05:30:00 ,          5,               4.248,               0.0,           66.250,                6.50,               0.03
22/01 06:00:00 ,          5,               4.324,               0.0,           65.080,                6.60,               0.03
22/01 06:30:00 ,          5,               4.405,               0.0,           61.800,                6.81,               0.03
22/01 07:00:00 ,          5,               4.791,               0.0,           58.780,                6.96,               0.03
22/01 07:30:00 ,          5,               4.610,               0.0,           56.270,                7.37,               0.03
22/01 08:00:00 ,          5,               3.300,               0.0,           59.960,                6.86,               0.03
22/01 08:30:00 ,          5,               2.919,               0.0,           63.280,                6.50,               4.22
22/01 09:00:00 ,          5,               2.767,               0.0,           68.350,                5.89,              18.40
22/01 09:30:00 ,          5,               2.333,               0.0,           69.270,                5.99,              24.07
22/01 10:00:00 ,          5,               2.050,               0.4,           78.440,                5.79,              66.24
22/01 10:30:00 ,          5,               2.469,               0.2,           71.070,                6.45,             193.12
22/01 11:00:00 ,          5,               2.368,               0.0,           61.290,                8.24,             471.70
22/01 11:30:00 ,          5,               2.682,               0.0,           53.960,                9.42,             464.00
22/01 12:00:00 ,          5,               3.378,               0.0,           52.990,                9.47,             236.16
22/01 12:30:00 ,          5,               2.248,               0.0,           54.170,                9.27,             150.08
22/01 13:00:00 ,          5,               2.271,               0.0,           62.410,                8.29,              76.48
22/01 13:30:00 ,          5,               1.097,               0.0,           67.230,                7.68,             118.16
22/01 14:00:00 ,          5,               0.983,               0.0,           69.070,                7.48,              57.60
22/01 14:30:00 ,          5,               0.882,               0.0,           70.760,                7.12,              37.38
22/01 15:00:00 ,          5,               1.124,               0.4,           82.020,                6.04,              35.35
22/01 15:30:00 ,          5,               1.153,               0.6,           89.340,                5.22,              27.60
22/01 16:00:00 ,          5,               0.837,               1.2,           95.490,                4.71,              18.54
22/01 16:30:00 ,          5,               1.196,               0.4,           99.430,                4.15,               5.33
22/01 17:00:00 ,          5,               0.752,               1.6,           99.690,                3.69,               7.20
22/01 17:30:00 ,          5,               0.888,               0.2,           98.610,                3.43,               0.99
22/01 18:00:00 ,          5,               0.486,               0.0,           98.760,                3.28,               0.03
22/01 18:30:00 ,          5,               0.692,               0.0,           99.690,                3.17,               0.03
22/01 19:00:00 ,          5,               0.209,               0.0,           99.690,                3.07,               0.03
22/01 19:30:00 ,          5,               0.448,               0.0,           99.690,                2.97,               0.03
22/01 20:00:00 ,          5,               0.112,               0.2,           99.690,                2.87,               0.03
22/01 20:30:00 ,          5,               0.176,               0.8,           99.690,                2.87,               0.03
22/01 21:00:00 ,          5,               0.707,               0.8,           99.690,                1.74,               0.03
